scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy
949,0.89577335,0.93953145,0.04375810000000002,0.8511048,0.9136163,0.06251150000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
950,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
951,0.9415402,0.9551174,0.013577199999999956,0.9486287,0.93588203,-0.01274666999999996,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
952,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
953,0.8268076,0.87420636,0.047398759999999984,0.8704394,0.90600914,0.035569740000000016,0.725,0.8,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
954,0.9759394,0.9406358,-0.03530359999999999,0.96562773,0.915194,-0.050433730000000065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
955,0.8661653,0.91319937,0.04703406999999993,0.86237895,0.9081419,0.04576294999999997,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957,1.0,0.9524584,-0.04754159999999996,1.0,0.9320834,-0.0679166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
959,0.87253803,0.87266207,0.00012403999999999193,0.87684005,0.8502315,-0.026608549999999953,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
960,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
961,0.96624994,0.9910864,0.02483646000000006,0.99999994,0.9872662,-0.012733740000000049,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
962,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
963,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
964,0.9213568,0.93903583,0.01767903000000004,0.8876525,0.9129083,0.02525580000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
965,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
966,0.96625006,0.93625003,-0.030000030000000066,1.0,1.0,0.0,0.8875,0.7875,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
967,1.0,0.93836194,-0.06163806000000005,1.0,0.97087413,-0.029125869999999998,1.0,0.8625,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
968,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
969,0.9204933,0.98961985,0.06912655000000001,0.886419,0.98517114,0.09875213999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
970,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
971,0.96942216,0.96625006,-0.003172100000000011,0.9884601,1.0,0.011539900000000047,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
972,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
973,0.9024498,0.9357271,0.033277300000000065,0.89814264,0.961753,0.06361035999999998,0.9125,0.875,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
974,0.9733313,0.8982298,-0.07510150000000004,0.9619018,0.85461396,-0.10728784000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
975,0.93799126,0.8758627,-0.06212856,0.97570175,0.95123243,-0.024469320000000017,0.85,0.7,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
976,0.0,0.0,0.0,0.16020693,0.14780958,-0.012397350000000001,1.0,0.4615385,-0.5384614999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0,0,0
977,0.86186737,0.9131814,0.05131403000000001,0.85088193,0.87597346,0.025091529999999973,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
978,0.95874995,0.97749996,0.018750009999999984,1.0,1.0,0.0,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
979,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
980,0.8962206,0.9149534,0.018732799999999994,0.8999579,0.93743354,0.03747564000000003,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
981,0.91053814,0.9015884,-0.00894974000000004,0.87219733,0.85941195,-0.012785379999999957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
982,0.9213362,0.9562893,0.03495309999999996,0.887623,0.93755615,0.04993314999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
983,0.96010935,0.91273415,-0.04737519999999995,0.9751561,0.8753345,-0.09982159999999995,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
984,0.8673186,0.9100203,0.042701699999999954,0.8586693,0.8714576,0.012788300000000086,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
985,0.83906597,0.77068776,-0.06837821,0.82366556,0.70455396,-0.11911159999999998,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
986,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
987,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
988,0.93007815,0.9650647,0.03498654999999995,0.9001117,0.95009243,0.04998073000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
989,0.88195765,0.89784336,0.015885709999999942,0.8795823,0.854062,-0.02552030000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
990,0.9213835,0.9452677,0.023884200000000022,0.8876907,0.921811,0.03412029999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
991,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
992,0.9387531,0.9562594,0.017506299999999975,0.91250443,0.9375135,0.025009069999999967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
993,0.9005081,0.9275419,0.027033799999999997,0.8578688,0.8964884,0.038619599999999976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
994,0.9775425,0.91048795,-0.06705454999999994,0.96791786,0.8721256,-0.09579226000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
995,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
996,0.94750005,0.90666276,-0.040837290000000026,1.0,0.86666113,-0.13333887,0.825,1.0,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
997,1.0,0.9378067,-0.06219330000000001,1.0,0.9111524,-0.08884760000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
998,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1000,0.94422865,1.0,0.05577135,0.97389805,1.0,0.02610195000000004,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1001,0.97637206,0.998872,0.022499939999999996,0.99838865,0.99838865,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1002,0.9537644,0.99126434,0.03749994000000001,0.9875204,0.9875204,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1003,0.94487303,0.98237306,0.03750003000000002,0.9748187,0.9748187,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1004,0.76116157,0.8336862,0.07252463000000009,0.8248736,0.83740884,0.012535240000000059,0.6125,0.825,0.2124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1005,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1006,0.9919376,1.0,0.008062400000000025,0.9884822,1.0,0.011517800000000022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1008,0.96560425,1.0,0.03439574999999995,0.9508631,1.0,0.04913690000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1009,0.8933382,0.9285051,0.0351669,0.88512594,0.8978644,0.012738460000000007,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1010,0.828914,0.81253433,-0.01637967000000007,0.9002343,0.7750491,-0.1251852,0.6625,0.90000004,0.23750004000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1011,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1012,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1013,0.97749996,0.8813278,-0.09617215999999995,1.0,0.83046824,-0.16953176000000003,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1014,0.95682925,0.96057934,0.0037500900000000392,0.9972561,0.9972561,0.0,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1015,0.8750066,0.88249874,0.0074921399999999805,0.8750094,0.9124982,0.03748879999999999,0.875,0.8125,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1016,0.85133976,0.90382665,0.05248688999999995,0.82512814,0.86260945,0.03748130999999999,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1017,1.0,0.96993506,-0.03006494000000004,1.0,0.9570501,-0.042949899999999985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1018,1.0,0.9378983,-0.06210170000000004,0.99999994,0.9112832,-0.08871674000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1019,0.9229124,0.9817824,0.05887000000000009,0.9220177,0.97397476,0.05195706,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1020,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1021,0.9465851,0.87614316,-0.07044193999999993,0.923693,0.8230617,-0.10063129999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1022,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1023,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1024,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1025,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1026,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1027,0.9399743,0.947505,0.007530700000000001,0.9624633,0.92500705,-0.03745624999999997,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1028,0.9765188,0.88053894,-0.09597986000000003,0.96645546,0.82934135,-0.13711411000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1029,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1030,0.9505661,1.0,0.04943390000000003,0.98830867,1.0,0.01169133,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1031,0.88498384,0.8863911,0.0014072600000000213,0.91069114,0.9234157,0.012724559999999996,0.825,0.8,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1032,0.0,0.860588,0.860588,0.63944745,0.80083996,0.16139251,0.8928572,1.0,0.10714279999999998,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1
1033,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1034,0.90738434,0.9250633,0.01767896000000002,0.89983463,0.92509043,0.02525580000000005,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1035,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1036,1.0,0.99121493,-0.00878506999999995,1.0,0.9874498,-0.012550199999999956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1037,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1038,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1039,0.9895555,0.90880406,-0.08075144000000001,0.9850792,0.86972004,-0.11535916000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1040,0.97749996,0.95999146,-0.017508499999999927,1.0,0.9749877,-0.025012299999999987,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1041,0.8875,0.8593268,-0.02817320000000001,1.0,0.7990382,-0.20096179999999997,0.625,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1042,0.91031593,0.9012626,-0.00905332999999997,0.8718799,0.8589465,-0.012933400000000095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1043,0.87130684,0.8821966,0.01088975999999997,0.8750811,0.8638522,-0.011228899999999986,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1044,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1045,0.89217585,0.8899723,-0.002203549999999943,0.9102512,0.94996035,0.03970914999999997,0.85,0.75,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1046,0.0,0.0,0.0,0.6056435,0.5916988,-0.013944700000000032,0.6363636,0.7777778,0.14141419999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
1047,0.90649986,0.88442516,-0.022074700000000003,0.8664284,0.83489305,-0.03153534999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1048,0.9433382,0.8664943,-0.07684389999999997,0.9190545,0.80927753,-0.10977696999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1049,0.89783114,0.9344465,0.036615359999999986,0.91297305,0.9492093,0.03623625000000008,0.8625,0.90000004,0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1050,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1051,0.8934683,0.9479395,0.05447120000000005,0.9013832,0.9631279,0.061744699999999986,0.875,0.9125,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1052,0.85714954,0.8817943,0.024644760000000043,0.8441422,0.8311347,-0.01300749999999995,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1053,0.8491007,0.8927235,0.04362279999999996,0.838001,0.9003192,0.06231819999999999,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1054,0.96999997,0.96625006,-0.003749910000000023,1.0,1.0,0.0,0.90000004,0.8875,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1055,0.9325,1.0,0.0675,1.0,1.0,0.0,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1056,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1057,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1058,0.84823,0.89457685,0.04634684999999994,0.8367571,0.8493954,0.012638299999999991,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1059,0.9351225,0.8796773,-0.05544519999999997,0.9073178,0.8281104,-0.07920739999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1060,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1061,0.0,0.91382694,0.91382694,0.5614369,0.8768956,0.3154587,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1
1062,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1063,0.0,0.0,0.0,0.073440656,0.02351984,-0.04992081600000001,0.42105263,0.5263158,0.10526317000000002,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1064,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1065,0.88000005,0.92875004,0.04874999000000002,1.0,1.0,0.0,0.6,0.7625,0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1066,0.9305547,0.9305547,0.0,0.9007924,0.9007924,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1067,0.81177753,0.87953395,0.06775642000000004,0.7953964,0.89754856,0.10215216000000005,0.85,0.83750004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1068,0.8749725,0.9387247,0.06375219999999993,0.87496084,0.9124639,0.03750306000000003,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1069,0.88862914,0.9044549,0.01582575999999991,0.889113,0.938507,0.04939399999999994,0.8875,0.825,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1070,1.0,0.97375005,-0.026249949999999966,1.0,1.0,0.0,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1071,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1072,0.896035,0.9230696,0.02703460000000002,0.9050499,0.8900994,-0.014950499999999978,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1073,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1074,0.9574931,0.95874995,0.001256849999999976,0.9874902,1.0,0.012509800000000015,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1075,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1076,0.8953678,0.94680464,0.05143683999999993,0.8987397,0.9240066,0.02526689999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1077,0.8808085,0.90757716,0.02676866,0.8297263,0.8679674,0.03824109999999992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1078,0.88034624,0.85656196,-0.02378427999999999,0.86120886,0.84865993,-0.012548930000000014,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1079,0.907461,0.93550843,0.028047429999999984,0.8678014,0.94001204,0.0722106400000001,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1080,0.9291221,0.8926756,-0.03644649999999994,0.9630315,0.9377509,-0.025280599999999986,0.85,0.7875,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1081,0.9037313,0.92999613,0.026264830000000017,0.8624732,0.8999944,0.03752119999999992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1082,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1083,0.9115925,0.88046116,-0.031131340000000063,0.8737036,0.8988731,0.025169499999999956,1.0,0.83750004,-0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1084,0.9300486,0.95627415,0.026225550000000042,0.9000693,0.93753445,0.03746515000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1085,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1086,0.8463898,0.89089245,0.04450264999999998,0.83412826,0.89770335,0.06357509000000006,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1087,0.96534806,0.96534806,0.0,0.95049727,0.95049727,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1088,0.97749996,0.9708557,-0.006644259999999957,0.99999994,0.9583653,-0.041634640000000056,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1089,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1090,0.97374994,0.90999997,-0.06374997000000004,0.99999994,0.99999994,0.0,0.9125,0.7,-0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1091,0.95125,1.0,0.04874999999999996,1.0,1.0,0.0,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1092,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1093,0.95874995,0.8436543,-0.11509565,1.0,0.80879176,-0.19120824000000003,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1094,0.95357555,0.85290164,-0.10067391000000003,0.9336794,0.78985953,-0.14381987000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
