scenario_index,lead_s,object_index,object_rank,is_collider,distance,ego_speed,object_speed,relative_speed,closing_speed,relative_heading_rad,relative_heading_deg,tcpa_raw,tcpa_clipped,dcpa,predicted_clearance,approaching,interaction_risk
304,2.0,1,1.0,1,4.949892271093598,3.3068206310272217,0.0,3.3068206310272217,2.119736561863618,0.020012617111206055,1.1466384974834005,0.9595251463862854,0.9595251463862854,3.7991639820163097,-5.4444427490234375,1,1.0817603263590625
304,2.0,2,2.0,0,18.921847819967144,3.3068206310272217,2.696777582168579,2.230652698099242,0.6758780055841892,0.7349227666854857,42.10797279915603,2.570206059961089,2.570206059961089,18.0323686042591,8.818822860717773,1,0.01928038074319222
304,2.0,5,3.0,0,33.97465867967967,3.3068206310272217,7.895941257476807,8.759286150443238,-4.114497163628516,1.636797547340393,93.78159137996909,-1.8219415543253603,0.0,33.97465867967967,24.693044662475586,0,0.0
304,1.0,1,1.0,1,3.889467927640795,1.7590906620025635,0.0,1.7590906620025635,0.16653331819109948,2.123200956975119,121.6504538928118,0.2093220039291803,0.2093220039291803,3.871999154936876,-5.371607780456543,1,0.13770800303808242
304,1.0,2,2.0,0,20.215440441023436,1.7590906620025635,4.370409965515137,3.660396112880745,-2.184214739646826,0.9617455005645752,55.10395814804689,-3.295508001482816,0.0,20.215440441023436,11.001895904541016,0,0.0
528,2.0,1,2.0,1,3.7811654156296086,0.5895547866821289,2.30655574798584,1.7170713725580098,-1.0510760328346151,0.01333475112915039,0.7640249605576264,-1.3479789643343565,0.0,3.7811654156296086,-2.000760078430176,0,0.0
528,2.0,2,1.0,0,3.1404029028681664,0.5895547866821289,0.0,0.5895547866821289,-0.026440337213902664,0.008289337158203125,0.47494403412600666,-0.23889332779838662,0.0,3.1404029028681664,-2.7763237953186035,0,0.0
528,2.0,5,6.0,0,14.251488830859111,0.5895547866821289,3.6332767009735107,3.0437307098453243,3.0432352621166165,0.004999637603759766,0.2864581337903348,4.6814815048453085,4.6814815048453085,0.2571303662921758,-5.684346675872803,1,0.5356411456274688
528,2.0,9,3.0,0,9.25729407396071,0.5895547866821289,0.0,0.5895547866821289,-0.5592894076526876,3.1238122622119353,178.98125861595796,-14.896090931870827,0.0,9.25729407396071,3.297050714492798,0,0.0
528,2.0,13,4.0,0,9.46743424739051,0.5895547866821289,0.0,0.5895547866821289,0.5523397692782026,3.1345791816711426,179.5981576593278,15.044933488485563,5.0,6.784488036142132,0.8154988288879395,0,0.0
528,2.0,23,5.0,0,11.751581291851442,0.5895547866821289,0.0,0.5895547866821289,0.5701193954236572,0.0012893676757812502,0.07387532606285793,19.275860980308188,5.0,8.932580243561489,3.0165822505950928,0,0.0
528,2.0,25,8.0,0,16.895616810849834,0.5895547866821289,0.0,0.5895547866821289,-0.5809559406120984,0.009000778198242188,0.5157066030926427,-28.240274160846678,0.0,16.895616810849834,10.953323364257812,0,0.0
528,2.0,28,7.0,0,16.460274557878883,0.5895547866821289,0.0,0.5895547866821289,0.5895492861817831,0.0319976806640625,1.8333320562581426,27.919578225172152,5.0,13.512534126643807,7.6207475662231445,0,0.0
528,2.0,29,10.0,0,18.781124654807236,0.5895547866821289,1.4437514543533325,2.033300515665181,-0.7341225070163999,3.1363625526428223,179.7003372893112,-3.334932074416854,0.0,18.781124654807236,15.008225440979004,0,0.0
528,2.0,31,9.0,0,17.89023402351128,0.5895547866821289,0.0,0.5895547866821289,0.5810401299599391,0.0010027885437011719,0.057455551298147264,29.90706608005475,5.0,14.993345375804182,9.075727462768555,0,0.0
528,2.0,32,11.0,0,19.558103457474452,0.5895547866821289,0.0,0.5895547866821289,0.5835365944349817,0.0010142326354980469,0.05811124945846848,32.835716393498885,5.0,16.645722909022382,10.823688507080078,0,0.0
528,2.0,34,12.0,0,23.240344096117205,0.5895547866821289,0.0,0.5895547866821289,0.0637847974046524,2.5065250396728516,143.61330601711563,4.264924964258176,4.264924964258176,23.103925023873686,17.211315155029297,1,0.0006652481635737447
528,2.0,38,13.0,0,23.72499409247709,0.5895547866821289,0.0,0.5895547866821289,-0.02261157842983657,0.7027810255633755,40.266386686657036,-1.5434360974960468,0.0,23.72499409247709,18.3690185546875,0,0.0
528,2.0,43,16.0,0,24.789317847180918,0.5895547866821289,0.0,0.5895547866821289,-0.5858587512007797,0.013161182403564453,0.7540802051260878,-41.78391774698383,0.0,24.789317847180918,18.880929946899414,0,0.0
528,2.0,48,14.0,0,24.523482983010915,0.5895547866821289,0.0,0.5895547866821289,0.17013346731832293,2.3151228427886963,132.64676794612149,12.003933059706641,5.0,23.840468470109933,17.910266876220703,0,0.0
528,2.0,50,15.0,0,24.749889148658983,0.5895547866821289,0.0,0.5895547866821289,-0.1037757679983809,2.484729290008545,142.36450155002717,-7.389599046484165,0.0,24.749889148658983,19.030410766601562,0,0.0
528,1.0,1,2.0,1,4.429458570619806,0.53840172290802,0.6539592146873474,0.11568751753092829,-0.08072622010418984,0.009241104125976562,0.5294762644593884,-26.717280982824757,0.0,4.429458570619806,-1.3524668216705322,0,0.0
528,1.0,2,1.0,0,3.2034422301583203,0.53840172290802,0.0,0.53840172290802,-0.11581524752059041,0.004738807678222656,0.2715136798863469,-1.2798814781427117,0.0,3.2034422301583203,-2.7132842540740967,0,0.0
