scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy,v26_basepc,v27_basepc,v26_overlap_fail,v27_overlap_fail,v26_offroad_fail,v27_offroad_fail,v26_collision_fail,v27_collision_fail,v26_zero,v27_zero,new_zero,fixed_zero,persistent_zero,new_overlap,fixed_overlap,new_offroad,fixed_offroad,new_collision,fixed_collision,v27_zero_type,v26_episode_length,v27_episode_length,v26_seconds,v27_seconds
25,0.85245246,0.83071405,-0.0217384099999999,0.78921777,0.8385201,0.0493023299999999,1.0,0.8125,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8524524389999999,0.83071407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
26,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
27,0.90893936,0.9134647,0.00452534,0.91812766,0.9299496,0.01182194,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.908939362,0.91346472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
28,0.8772325,0.86841804,-0.0088144599999999,0.8246178,0.8120257,-0.0125920999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8772324599999999,0.86841799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
29,0.94,0.96985954,0.02985954,1.0,0.9890849,-0.0109150999999999,0.8,0.925,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94,0.96985943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
30,0.9297372,0.9385783,0.0088410999999999,0.8996245,0.91225475,0.0126302499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92973715,0.938578325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
31,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
32,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
33,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
34,0.9359539,0.97468853,0.0387346299999999,0.90850556,0.96384066,0.0553350999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.935953892,0.974688462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
35,0.9246203,0.9469034,0.0222831,0.9458861,0.9241477,-0.0217383999999999,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92462027,0.94690339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
36,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
37,0.930414,0.91194767,-0.0184663299999999,0.9863057,0.87421083,-0.1120948699999999,0.8,1.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.93041399,0.911947581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
38,1.0,0.9817409,-0.0182590999999999,1.0,0.9739155,-0.0260844999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.98174085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
39,0.92114496,0.91239434,-0.00875062,0.88734996,0.87484896,-0.0125009999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.921144972,0.912394272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
40,0.8665264,0.8936718,0.0271453999999999,0.8575377,0.8963168,0.0387791,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8665263899999999,0.8936717599999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
41,0.93081284,0.96250004,0.0316872,0.94937545,1.0,0.0506245499999999,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.930812815,0.9625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
42,0.9384443,0.93513197,-0.0033123299999999,0.96563476,0.90733135,-0.05830341,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.938444332,0.935131945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
43,0.9124247,0.84357417,-0.0688505299999999,0.8748923,0.82474875,-0.0501435499999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91242461,0.843574125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
44,0.9120413,0.90305215,-0.00898915,0.92255896,0.9097173,-0.01284166,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.912041272,0.90305211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
45,0.8949248,0.9311264,0.0362016,0.8498926,0.9498234,0.0999307999999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.89492482,0.93112638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
46,0.9312382,0.9226467,-0.0085914999999999,0.90176874,0.8894953,-0.0122734399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.931238118,0.92264671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
47,0.87754023,0.96250004,0.0849598099999999,0.87327176,1.0,0.12672824,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8775402319999999,0.9625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
48,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
49,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
50,0.9313387,0.9569629,0.0256241999999999,0.90191245,0.9385184,0.03660595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.931338715,0.9569628799999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
51,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
52,0.7425335,0.7469589,0.0044254,0.755405,0.7938699,0.0384649,0.71250004,0.6375,-0.07500004,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.742533512,0.7469589299999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
53,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96625,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
54,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
55,0.97749996,1.0,0.02250004,0.99999994,0.99999994,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.977499958,0.999999958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
56,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
57,0.96250004,0.9048548,-0.05764524,0.99999994,0.9122926,-0.08770734,0.875,0.8875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.962499958,0.90485482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
58,0.84487385,0.89710635,0.0522325,0.77839106,0.8530091,0.0746180399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8448737419999999,0.8971063699999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
59,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
61,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
62,0.90372545,0.8812254,-0.0225000499999999,0.8624649,0.8624649,0.0,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90372543,0.88122543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
63,0.9668712,0.99089974,0.0240285399999999,0.9526731,0.98699963,0.0343265299999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96687117,0.990899741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
64,0.8598488,0.8437161,-0.0161327,0.7997839,0.8249515,0.0251675999999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.85984873,0.8437160499999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
65,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
66,0.8479704,0.8830496,0.0350791999999999,0.83102906,0.89185643,0.06082737,0.8875,0.8625,-0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.847970342,0.8830495009999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
67,0.9079833,1.0,0.0920166999999999,0.90069044,1.0,0.09930956,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.907983308,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
68,1.0,0.96625006,-0.0337499399999999,1.0,1.0,0.0,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
69,0.8477235,0.831905,-0.0158184999999999,0.7824621,0.8080786,0.0256164999999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.84772347,0.8319050199999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
70,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
71,1.0,0.99113715,-0.0088628499999999,0.99999994,0.98733866,-0.0126612799999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.999999958,0.991137062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
72,0.9107817,0.83766997,-0.07311173,0.95290244,0.9395285,-0.01337394,0.8125,0.6,-0.2125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.910781708,0.83766995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
73,0.8703062,0.8943836,0.0240773999999999,0.921866,0.93483377,0.01296777,0.75,0.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8703061999999999,0.894383639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
74,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,8,8,0.8,0.8
75,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
76,0.97749996,0.97749996,0.0,1.0,1.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9775,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
77,0.90358925,1.0,0.0964107499999999,0.86227036,1.0,0.13772964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.903589252,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
78,0.9764417,1.0,0.0235583,0.96634525,1.0,0.0336547499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.976441675,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
79,0.8959225,0.97394353,0.07802103,0.8513178,0.96277636,0.1114585599999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.89592246,0.973943452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
80,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
81,0.77559,0.86221784,0.08662784,0.76512855,0.85673976,0.0916112099999999,0.8,0.875,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.775589985,0.862217832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
82,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
83,0.97374994,1.0,0.0262500599999999,0.99999994,0.99999994,0.0,0.9125,1.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.973749958,0.999999958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
84,0.8837933,0.92966634,0.04587304,0.8339903,0.8995234,0.0655331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8837932099999999,0.92966638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
85,0.90512127,0.8851306,-0.0199906699999999,0.9126732,0.90018654,-0.0124866599999999,0.8875,0.85,-0.0374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90512124,0.885130578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
86,0.8822923,0.92935276,0.0470604599999999,0.8318461,0.8990754,0.0672292999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.88229227,0.92935278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
87,0.9171287,0.9405815,0.0234527999999999,0.88161236,0.9151164,0.03350404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.917128652,0.94058148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
88,0.897991,0.8894257,-0.0085652999999999,0.90248716,0.8902509,-0.0122362599999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8979910119999999,0.88942563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
89,0.92073005,1.0,0.07926995,0.88675725,1.0,0.1132427499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.920730075,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
90,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
91,0.96625006,0.92026275,-0.04598731,1.0,0.9182325,-0.0817674999999999,0.8875,0.925,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96625,0.92026275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
92,0.88113636,0.8991915,0.01805514,0.8301947,0.8559878,0.0257931,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8811362899999999,0.8991914599999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
93,0.0,0.96999997,0.96999997,0.6472869,1.0,0.3527131,1.0,0.90000004,-0.09999996,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7531008299999999,0.970000012,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,PASS,38,80,3.8000000000000003,8.0
94,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
95,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
96,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
97,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
98,0.94033396,0.94033396,0.0,0.9147628,0.9147628,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94033396,0.94033396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
99,0.89728224,0.90126085,0.0039786099999999,0.85326034,0.89108694,0.0378266,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8972822379999998,0.901260858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
100,0.94837856,0.9408787,-0.00749986,0.9744695,0.9744695,0.0,0.8875,0.8625,-0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94837865,0.94087865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
101,0.9483542,0.9553303,0.0069760999999999,0.9744346,0.93618613,-0.03824847,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94835422,0.955330291,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
102,0.9218258,0.93051165,0.0086858499999999,0.8883225,0.90073097,0.01240847,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92182575,0.930511679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
103,0.9124007,0.9211445,0.0087438,0.87485814,0.8873493,0.01249116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.912400698,0.92114451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
104,0.8698034,0.8915073,0.0217038999999999,0.8622192,0.898582,0.0363628,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8698034399999999,0.8915074000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
105,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
106,0.98668116,0.9601207,-0.0265604599999998,0.9809732,0.9430295,-0.0379437,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.98668124,0.96012065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
107,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
108,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
109,0.9322168,0.9492381,0.0170213,0.90316695,0.927483,0.0243160499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.932216865,0.9492381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
110,0.9731657,0.9534797,-0.0196859999999999,0.9616652,0.98711383,0.0254486299999999,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.97316564,0.953479681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
111,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
112,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,2,2,0.2,0.2
113,0.834836,0.8023488,-0.0324872,0.81226575,0.824784,0.0125182499999999,0.8875,0.75,-0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.834836025,0.8023487999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
114,0.90048236,0.9285364,0.02805404,0.9328319,0.94612354,0.0132916399999999,0.825,0.8875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9004823299999999,0.928536478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
115,0.874673,0.88686144,0.0121884399999999,0.8209614,0.83837354,0.01741214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8746729799999999,0.8868614779999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
116,0.86709404,0.8847856,0.0176915599999999,0.81013435,0.8354079,0.0252735499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.867094045,0.88478553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
117,0.9213371,0.9388525,0.0175153999999999,0.88762444,0.91264635,0.02502191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.921337108,0.938852445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
118,0.8982746,0.8982746,0.0,0.8546781,0.8546781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8982746699999999,0.8982746699999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
119,0.9175,0.8812315,-0.0362685,1.0,0.93747365,-0.0625263499999999,0.725,0.75,0.025,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9175,0.8812315549999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
120,0.9906866,1.0,0.0093134,0.9866952,1.0,0.0133048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9906866399999998,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
121,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
122,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
