scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2
1968,NEW_COLLISION,66,6.6000000000000005,1.0,56,5.6000000000000005,36,14.264170216983265,8.21747700254375,6.1663805453670335,12.213073759806548,0.8854409243369483,0.8854409243369483,0.8854409243369483,1,4.299844581408691,12,17.10801144494343,11.212134931021428,11.212134931021428,17.10801144494343,5.0,0,8.68925773819423,5.045754385654394,0,0,0,5.0,5.0,5.0
1968,NEW_COLLISION,66,6.6000000000000005,0.5,61,6.1000000000000005,36,12.92650548533481,6.879812270895295,6.865568745960026,12.91226196039954,0.0750125356086073,0.0750125356086073,0.0750125356086073,1,0.37955462924133376,12,17.683168347415577,11.787291833493576,11.787291833493576,17.683168347415577,5.0,0,9.326430289726801,4.92172308753355,0,0,0,5.0,5.0,5.0
1994,NEW_COLLISION,79,7.9,3.0,49,4.9,17,38.156169777250525,28.865809441784094,-2.9399683421606166,6.350391993305813,5.933449975440013,5.0,5.0,0,6.411237335716894,2,22.818856194013996,9.96469613454644,-1.0482518709056752,11.805908188561881,3.041203887981076,1,-1.994110106533146,1.8917164712549415,3,4,4,0.34425073541650997,0.34425073541650997,0.34425073541650997
1994,NEW_COLLISION,79,7.9,2.0,59,5.9,2,17.648391107235007,4.79423104776745,-3.9743992372304735,8.879760822237083,2.7315075498974215,2.7315075498974215,2.7315075498974215,1,4.825376784050371,17,32.12101409936563,22.8306537638992,-3.730714639471403,5.559645695995027,5.0,0,-3.852556938350938,0.2436845977590707,4,5,5,0.439352906007409,0.439352906007409,0.439352906007409
1994,NEW_COLLISION,79,7.9,1.0,69,6.9,2,13.960340018127331,1.1061799586597747,-5.671110479739943,7.183049579727613,3.3215992859830585,3.3215992859830585,3.3215992859830585,1,3.0902063127783865,17,27.11295021788249,17.82258988241606,-1.6185182041671293,7.6718421312993,5.0,0,-3.6448143419535364,4.052592275572814,4,4,5,3.3215992859830585,3.3215992859830585,3.3215992859830585
1994,NEW_COLLISION,79,7.9,0.5,74,7.4,2,12.011171602797852,-0.8429884566697048,-6.011813924096386,6.84234613537117,2.3389940135040153,2.3389940135040153,2.3389940135040153,1,3.4687242758258474,1,30.61420275913723,17.671206196109836,-2.4608276264110867,10.482168936616306,5.0,0,-4.236320775253736,3.5509862976852995,3,4,4,2.3389940135040153,2.3389940135040153,2.3389940135040153
2006,SAFE,18,1.8,1.0,8,0.8,10,42.05063680754957,38.200467818990724,2.1592202176950037,6.009389206253852,5.782938422882146,5.0,5.0,0,7.255996617732638,5,15.31763669066131,9.374401620225694,3.8292258850781806,9.772460955513797,1.3602989673090344,1,2.994223051386592,1.670005667383177,0,0,0,5.0,5.0,5.0
2006,SAFE,18,1.8,0.5,13,1.3,2,16.604108833483334,10.698260493811938,0.9734984880324644,6.87934682770386,4.607509214213435,4.607509214213435,4.607509214213435,1,2.9851021888426104,10,38.40444043950729,34.55427145094844,2.1627557141375515,6.0129247026964,5.0,0,1.568127101085008,1.189257226105087,0,1,1,5.0,4.607509214213435,4.607509214213435
2055,SAFE,74,7.4,3.0,44,4.4,8,15.218151354697833,9.28547511066202,8.827163219633018,14.759839463668829,1.1766927841734378,1.1766927841734378,1.1766927841734378,1,0.7672531111844598,9,14.985399979999155,9.29345145908444,9.140850493787706,14.832799014702418,1.1350096836623946,1,8.984006856710362,0.3136872741546881,0,0,0,5.0,5.0,5.0
2055,SAFE,74,7.4,2.0,54,5.4,6,16.057050867407256,10.332667060107305,5.826459093781654,11.550842901081605,3.928995205286173,3.928995205286173,3.928995205286173,1,1.9719560173495654,8,14.67135322062417,8.738676976588359,8.738676976588359,14.67135322062417,5.0,0,7.282568035185006,2.9122178828067042,0,0,0,5.0,5.0,5.0
2055,SAFE,74,7.4,1.0,64,6.4,6,13.954202338186086,8.229818530886135,7.264171731723048,12.988555539022999,2.0271856659579397,2.0271856659579397,2.0271856659579397,1,0.9197330881418527,8,14.980614431813686,9.047938187777874,9.047938187777874,14.980614431813686,5.0,0,8.15605495975046,1.7837664560548259,0,0,0,5.0,5.0,5.0
2055,SAFE,74,7.4,0.5,69,6.9,6,13.493347918303245,7.768964111003294,7.280258571704209,13.00464237900416,1.6140574164629455,1.6140574164629455,1.6140574164629455,1,0.5945953385008085,10,15.400559727748321,9.460340221512187,9.460340221512187,15.400559727748321,5.0,0,8.370299396608198,2.1800816498079776,0,0,0,5.0,5.0,5.0
2109,SAFE,69,6.9,3.0,39,3.9000000000000004,4,24.9146495214185,16.023569392020285,-1.0017143220192075,7.88936580737901,5.103931979790009,5.0,5.0,0,4.393815578142119,8,46.69999836634291,37.53311766636692,1.9427646213569076,11.109645321332902,0.8790770719213697,1,0.47052514966885006,2.944478943376115,1,1,2,5.0,5.0,0.8790770719213697
2109,SAFE,69,6.9,2.0,49,4.9,4,20.409122948294108,11.518042818895891,0.07939500175455372,8.97047513115277,5.147566040485441,5.0,5.0,0,3.201483900808495,5,32.653295945751324,23.401791887009527,1.6992701117832212,10.950774170525019,0.5782933990854303,1,0.8893325567688875,1.6198751100286675,0,1,2,5.0,5.0,0.5782933990854303
2109,SAFE,69,6.9,1.0,59,5.9,4,17.095022867250407,8.20394273785219,-1.5545953054374975,7.33648482396072,4.719547616504811,4.719547616504811,4.719547616504811,1,2.9550509269672003,11,31.95732071467929,22.597516856331072,4.863325277014445,14.223129135362663,0.5535998742154656,1,1.6543649857884737,6.417920582451942,1,1,1,4.719547616504811,4.719547616504811,4.719547616504811
2109,SAFE,69,6.9,0.5,64,6.4,4,14.323194503867363,5.432114374469146,-0.2819088350321284,8.609171294366089,3.363235905952677,3.363235905952677,3.363235905952677,1,2.720154928553278,7,40.44617307213532,31.268657148096064,3.5642692927228783,12.741785216762137,0.7215460720929276,1,1.641180228845375,3.8461781277550067,1,1,1,3.363235905952677,3.363235905952677,3.363235905952677
2173,SAFE,32,3.2,3.0,2,0.2,20,10.90601873367179,5.624409144221511,3.8537735270367843,9.135383116487063,0.2537878494772873,0.2537878494772873,0.2537878494772873,1,12.820950609558771,8,20.201490182133625,17.060968851308807,4.015633859807181,7.156155190631998,1.3992293301058916,1,3.934703693421983,0.1618603327703969,0,0,0,5.0,5.0,5.0
2173,SAFE,32,3.2,2.0,12,1.2000000000000002,7,9.884187448595288,6.733651413977921,3.398722769524956,6.5492588041423225,0.5717132192029231,0.5717132192029231,0.5717132192029231,1,9.69830834087335,8,9.34356655244571,6.203045221620892,3.8573980975556696,6.997919428380487,0.4791914662297258,1,3.6280604335403126,0.45867532803071365,0,0,0,5.0,5.0,5.0
2173,SAFE,32,3.2,1.0,22,2.2,18,77.59895965779275,71.10770503777057,3.1147991736180085,9.606053793640184,2.8475711958277645,2.8475711958277645,2.8475711958277645,1,26.83332962611508,3,19.569140371015227,14.41255406954272,3.5553790042280866,8.711965305700593,5.0,0,3.3350890889230476,0.4405798306100781,0,0,0,5.0,5.0,5.0
2173,SAFE,32,3.2,0.5,27,2.7,3,18.537883373014477,13.38129707154197,2.5569961681588342,7.713582469631341,6.325913206195171,5.0,5.0,0,2.5344363296746923,18,63.75765230881385,57.26639768879168,2.6275367389569144,9.11879135897909,2.3024175755724827,1,2.5922664535578743,0.07054057079808018,0,0,0,5.0,5.0,5.0
2246,SAFE,21,2.1,2.0,1,0.1,6,9.080370561473705,3.11308475119339,-0.8195220052138232,5.147763805066492,3.3869825440252903,3.3869825440252903,3.3869825440252903,1,1.8193319588372716,20,21.853391713639937,18.049277621214664,1.3261352208593475,5.130249313284622,2.8889205828276894,1,0.25330660782276215,2.1456572260731708,1,1,4,3.3869825440252903,3.3869825440252903,2.693832947125712
2246,SAFE,21,2.1,1.0,11,1.1,20,13.918495771283574,10.1143816788583,0.9474120453494788,4.7515261377747535,1.5015464881073153,1.5015464881073153,1.5015464881073153,1,8.18916338372354,17,12.764890562248672,8.947056082238635,0.9621950510738038,4.78002953108384,1.3585100348464325,1,0.9548035482116413,0.014783005724325005,0,2,3,5.0,1.3585100348464325,1.3585100348464325
2246,SAFE,21,2.1,0.5,16,1.6,20,9.874277835264808,6.070163742839533,1.1322567056280626,4.936370798053337,0.964123122358361,0.964123122358361,0.964123122358361,1,7.682085684407774,17,8.911036925126565,5.093202445116528,1.3969481912716168,5.214782671281653,0.8146325345197368,1,1.2646024484498397,0.26469148564355427,0,0,3,5.0,5.0,0.8146325345197368
2299,SAFE,66,6.6000000000000005,3.0,36,3.6,1,5.754615541210721,-7.893767077502154,-7.89466666710237,5.753715951610505,0.02258587485994035,0.02258587485994035,0.02258587485994035,1,0.07965326042715848,5,7.966992106971555,-1.461703230114047,-1.461703230114047,7.966992106971555,5.0,0,-4.678184948608209,6.432963436988323,3,3,3,0.02258587485994035,0.02258587485994035,0.02258587485994035
2299,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,1,5.66687999662276,-7.981502622090114,-8.369075034029873,5.279307584683002,1.2385950155204424,1.2385950155204424,1.2385950155204424,1,0.6044249704772416,2,10.89880860031844,1.6876177810568507,-1.9619976498311278,7.249193169430461,1.9094656495708777,1,-5.1655363419305,6.407077384198745,2,2,2,1.2385950155204424,1.2385950155204424,1.2385950155204424
2299,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,1,3.499054794958867,-10.149327823754007,-10.849550619049776,2.7988319996630993,0.860675444591334,0.860675444591334,0.860675444591334,1,1.4643366715279793,2,7.226363721897378,-1.9848270973642101,-4.36634181495418,4.844849004307409,1.0109627318038532,1,-7.607946217001977,6.483208804095596,2,2,2,0.860675444591334,0.860675444591334,0.860675444591334
2299,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,1,3.7950029506847787,-9.853379668028095,-9.853379668028095,3.7950029506847787,-3.2617781350108332,0.0,5.0,0,-0.05822008041074472,2,5.436452434810022,-3.7747383844515667,-4.620087346294977,4.591103472966611,0.4999469177802649,1,-7.236733507161537,5.233292321733118,2,2,2,0.4999469177802649,0.4999469177802649,0.4999469177802649
2301,NEW_COLLISION,30,3.0,3.0,0,0.0,14,8.84508959360123,3.6619613910380524,-1.2042859262187586,3.978842276344419,1.388798590853017,1.388798590853017,1.388798590853017,1,5.080118886210486,13,22.561349274093903,17.509688588470567,-1.1851478716056048,3.8665128140177303,3.9077199183985387,1,-1.1947168989121817,0.019138054613153876,6,6,6,1.1587892562381261,1.1587892562381261,1.1587892562381261
2301,NEW_COLLISION,30,3.0,2.0,10,1.0,13,16.498661273233914,11.447000587610578,-1.8323005383257698,3.2193601472975653,2.575903649826528,2.575903649826528,2.575903649826528,1,6.1611280138731725,14,4.117954428830083,-1.065173773733095,-1.6115950253135751,3.5715331772496026,0.3263043243433025,1,-1.7219477818196725,0.22070551301219465,7,7,7,0.0235711685024066,0.0235711685024066,0.0235711685024066
2301,NEW_COLLISION,30,3.0,1.0,20,2.0,12,27.197063949631666,21.96573943749879,-1.731569004332611,3.4997555078002645,3.7832184262184696,3.7832184262184696,3.7832184262184696,1,7.069829863192235,13,9.996664232951948,4.945003547328613,-1.6112311204726035,3.4404295651507315,1.3165735776606562,1,-1.6714000624026073,0.12033788386000754,6,8,8,0.1750465767418405,0.1750465767418405,0.1750465767418405
2301,NEW_COLLISION,30,3.0,0.5,25,2.5,13,6.761311132572875,1.7096504469495404,-1.4922124980567797,3.5594481875665553,0.777632511957124,0.777632511957124,0.777632511957124,1,6.285054641128266,12,23.611446796213365,18.38012228408049,-1.4639907492329791,3.7673337628998964,3.15311718795352,1,-1.4781016236448794,0.028221748823800574,7,8,8,0.7673283619775063,0.7673283619775063,0.7673283619775063
2321,NEW_COLLISION,36,3.6,1.0,26,2.6,56,80.27439542584008,74.37337570408536,-3.6620060803781276,2.239013641376601,4.766221092381751,4.766221092381751,4.766221092381751,1,16.829253888341405,56,80.27439542584008,74.37337570408536,-3.6620060803781276,2.239013641376601,4.766221092381751,1,-3.6620060803781276,0.0,1,1,1,4.766221092381751,4.766221092381751,4.766221092381751
2321,NEW_COLLISION,36,3.6,0.5,31,3.1,56,72.07193431802392,66.1709145962692,-1.8665344597160543,4.034485262038674,4.403420098112461,4.403420098112461,4.403420098112461,1,16.31597438374255,49,63.00747857120616,57.14021481574821,-1.5160671180756538,4.351196637382298,3.8464447403129687,1,-1.691300788895854,0.3504673416404005,2,2,2,3.8464447403129687,3.8464447403129687,3.8464447403129687
2358,SAFE,79,7.9,3.0,49,4.9,7,97.67475420252386,91.911262747543,-5.335624190686675,0.42786726429418215,4.695394822520289,4.695394822520289,4.695394822520289,1,20.801845980736715,10,35.57638393635971,31.769196999681263,17.72684489380511,21.53403183048356,5.0,0,6.1956103515592185,23.062469084491788,1,1,1,4.695394822520289,4.695394822520289,4.695394822520289
2358,SAFE,79,7.9,2.0,59,5.9,7,77.07141247369547,71.30792101871462,0.5262101980117695,6.289701652992626,3.8250247691839587,3.8250247691839587,3.8250247691839587,1,20.015064581817054,10,32.46826496178751,28.661078025109063,15.156790293840794,18.96397723051924,5.0,0,7.841500245926282,14.630580095829025,0,1,1,5.0,3.8250247691839587,3.8250247691839587
2358,SAFE,79,7.9,1.0,69,6.9,7,56.863586155180805,51.100094700199946,1.909984122393146,7.673475577374003,2.8191610049365936,2.8191610049365936,2.8191610049365936,1,19.803085506387664,11,91.63410612810502,86.02850074680245,6.359983138691554,11.965588519994116,4.841443598092327,1,4.13498363054235,4.449999016298408,0,0,1,5.0,5.0,2.8191610049365936
2358,SAFE,79,7.9,0.5,74,7.4,7,46.9117308201972,41.14823936521634,2.05600895764763,7.819500412628487,2.3291781441476367,2.3291781441476367,2.3291781441476367,1,19.58129927274569,11,82.62540888498035,77.01980350367778,3.6650121918647525,9.270617573167314,4.512725761774953,1,2.860510574756191,1.6090032342171225,0,0,0,5.0,5.0,5.0
2406,SAFE,30,3.0,3.0,0,0.0,4,29.638292864178243,23.70394706333405,-0.2369405853608848,5.697405215483309,2.803251380691023,2.803251380691023,2.803251380691023,1,10.182131328511039,9,8.079608629965271,2.220114907588295,2.220114907588295,8.079608629965271,5.0,0,0.991587161113705,2.4570554929491797,1,1,1,2.803251380691023,2.803251380691023,2.803251380691023
2406,SAFE,30,3.0,2.0,10,1.0,4,19.56901794328282,13.634672142438625,0.8064380428588764,6.7407838437030705,1.7333001685274414,1.7333001685274414,1.7333001685274414,1,9.950425264880254,9,8.716859576296578,2.8573658539196014,2.8573658539196014,8.716859576296578,5.0,0,1.831901948389239,2.050927811060725,0,1,1,5.0,1.7333001685274414,1.7333001685274414
2406,SAFE,30,3.0,1.0,20,2.0,4,10.091279712609278,4.156933911765084,0.23929894963409204,6.173644750478286,0.7112807519775083,0.7112807519775083,0.7112807519775083,1,8.877459851760369,3,11.512604398317485,5.5013125086683825,2.5335676810230634,8.544859570672166,5.0,0,1.3864333153285777,2.2942687313889714,0,1,1,5.0,0.7112807519775083,0.7112807519775083
2406,SAFE,30,3.0,0.5,25,2.5,4,6.386546621132101,0.4522008202879073,-0.06361823721600768,5.870727563628186,0.21549569580874017,0.21549569580874017,0.21549569580874017,1,4.593953527321449,6,7.430729353998014,3.7068355719529418,3.541303987098974,7.265197769144047,0.13366936635441032,1,1.7388428749414833,3.604922224314982,1,1,1,0.21549569580874017,0.21549569580874017,0.21549569580874017
2408,FIXED_COLLISION,67,6.7,3.0,37,3.7,8,15.129065149238832,9.189614136828176,-4.020693999694406,1.9187570127162499,2.089108471337203,2.089108471337203,2.089108471337203,1,7.125392149502573,15,11.685175013248156,5.750855942715484,5.750855942715484,11.685175013248156,5.0,0,0.865080971510539,9.77154994240989,1,1,1,2.089108471337203,2.089108471337203,2.089108471337203
2408,FIXED_COLLISION,67,6.7,2.0,47,4.7,8,9.363139115093443,3.423688102682787,1.0053465620519981,6.944797574462654,0.8509792761275874,0.8509792761275874,0.8509792761275874,1,4.949669405077769,25,11.20712551228214,5.301773985829737,5.247194923119427,11.15254644957183,0.030510080550415177,1,3.1262707425857124,4.2418483610674285,0,0,1,5.0,5.0,0.8509792761275874
2408,FIXED_COLLISION,67,6.7,1.0,57,5.7,4,6.1741392129803225,0.28790443894402973,0.03703338704351733,5.92326816107981,0.24511764960561452,0.24511764960561452,0.24511764960561452,1,2.0053577241260268,6,13.268898263824813,7.535628654066826,3.1420131650900656,8.875282774848053,4.810198548402676,1,1.5895232760667914,3.1049797780465482,0,1,1,5.0,0.24511764960561452,0.24511764960561452
2408,FIXED_COLLISION,67,6.7,0.5,62,6.2,4,6.311364964439451,0.42513019040315836,0.42513019040315836,6.311364964439451,-0.16626357056440064,0.0,5.0,0,-1.4432781837560205,6,11.998593892671806,6.265324282913819,4.102357316872761,9.835626926630749,1.991827343977257,1,2.26374375363796,3.677227126469603,0,1,1,5.0,5.0,5.0
2451,SAFE,36,3.6,3.0,6,0.6000000000000001,6,10.769213111076489,-2.352162320199694,-4.159867298923855,8.961508132352328,1.2954144873034985,1.2954144873034985,1.2954144873034985,1,2.556688359262327,3,14.081836282469018,4.82634367554032,4.82634367554032,14.081836282469018,5.0,0,0.3332381883082327,8.986210974464175,1,1,1,1.2954144873034985,1.2954144873034985,1.2954144873034985
2451,SAFE,36,3.6,2.0,16,1.6,6,8.310543886110192,-4.810831545165991,-6.042801921970491,7.078573509305692,0.8553322210139744,0.8553322210139744,0.8553322210139744,1,2.6671638612743522,22,53.613424280823544,44.335065033551366,7.2100539666328025,16.48841321390498,1.054578795462842,1,0.5836260223311558,13.252855888603293,1,1,1,0.8553322210139744,0.8553322210139744,0.8553322210139744
2451,SAFE,36,3.6,1.0,26,2.6,6,6.768088306735307,-6.353287124540876,-6.353287124540876,6.768088306735307,-0.062481722168692126,0.0,5.0,0,-0.343102401146302,9,31.891123034898445,22.643626105356475,3.324947555912898,12.572444485454868,5.0,0,-1.5141697843139892,9.678234680453773,1,1,1,5.0,5.0,5.0
2451,SAFE,36,3.6,0.5,31,3.1,4,7.669374909859183,-5.820192038820949,-5.820192038820949,7.669374909859183,-0.5076505165736395,0.0,5.0,0,-3.2947563089487053,9,29.953599141930866,20.706102212388895,0.7765720800961233,10.024069009638094,5.0,0,-2.5218099793624127,6.596764118917072,1,2,2,5.0,5.0,5.0
2460,NEW_COLLISION,41,4.1000000000000005,3.0,11,1.1,2,2.7263973836444744,-2.568200783558138,-2.568200783558138,2.7263973836444744,-3.5938727128861165,0.0,5.0,0,-0.005536366475606467,3,4.052224028752845,-1.703135634359132,-1.703135634359132,4.052224028752845,5.0,0,-2.135668208958635,0.865065149199006,3,3,3,4.955013318265155,4.955013318265155,4.955013318265155
2460,NEW_COLLISION,41,4.1000000000000005,2.0,21,2.1,2,2.7464832937506767,-2.5481148734519357,-2.5481148734519357,2.7464832937506767,-3.29996246035929,0.0,5.0,0,-0.012690441197583327,3,4.168043694094977,-1.5873159690170002,-1.5873159690170002,4.168043694094977,5.0,0,-2.067715421234468,0.9607989044349354,3,3,3,3.7499188011210762,3.7499188011210762,3.7499188011210762
2460,NEW_COLLISION,41,4.1000000000000005,1.0,31,3.1,2,2.815154074371466,-2.4794440928311463,-2.4794440928311463,2.815154074371466,-5.4122048506107285,0.0,5.0,0,-0.02722924884776901,3,4.135670388149084,-1.6196892749628935,-1.6196892749628935,4.135670388149084,5.0,0,-2.04956668389702,0.8597548178682528,3,3,3,3.0572027884800397,3.0572027884800397,3.0572027884800397
2460,NEW_COLLISION,41,4.1000000000000005,0.5,36,3.6,2,2.8295170245538963,-2.465081142648716,-2.465081142648716,2.8295170245538963,-5.8177254703176855,0.0,5.0,0,-0.03430455659491697,1,3.3269245901235602,0.2141437472355081,-1.7944677433239116,1.3183130995641406,3.069575304460874,1,-2.1297744429863137,0.6706133993248045,3,3,3,3.069575304460874,3.069575304460874,3.069575304460874
2473,NEW_COLLISION,27,2.7,2.0,7,0.7000000000000001,8,19.72453722710186,13.85650407198209,-3.8913791282249175,1.976654026894851,2.650137136515628,2.650137136515628,2.650137136515628,1,7.368090741605913,23,26.493373259340263,20.58280376975787,-1.7981000061137653,4.112469483468628,2.0338169658060417,1,-2.8447395671693414,2.093279122111152,3,3,3,0.5365715867410877,0.5365715867410877,0.5365715867410877
2473,NEW_COLLISION,27,2.7,1.0,17,1.7000000000000002,8,12.25069415427202,6.382660999152252,-4.137197949072068,1.7308352060477008,1.615426882283346,1.615426882283346,1.615426882283346,1,7.432186387142686,23,14.399149311667767,8.488579822085374,0.9619101305847133,6.872479620167106,1.001965257632922,1,-1.5876439092436772,5.099108079656781,1,2,2,1.615426882283346,1.001965257632922,1.001965257632922
2473,NEW_COLLISION,27,2.7,0.5,22,2.2,1,8.616230779264178,2.832295926906614,-3.018920304882058,2.7650145474755066,1.077867687935532,1.077867687935532,1.077867687935532,1,7.170561367196457,3,9.519060066092342,3.671746089391263,1.6484178901537092,7.495731866854788,0.47892836853873905,1,-0.6852512073641743,4.667338195035767,1,1,2,1.077867687935532,1.077867687935532,0.47892836853873905
2504,SAFE,41,4.1000000000000005,3.0,11,1.1,11,41.79116735397625,36.481354549675494,7.303224000058687,12.613036804359442,2.2180277650426983,2.2180277650426983,2.2180277650426983,1,17.125310087810227,8,14.313589743940806,9.13944836254674,7.327384469563695,12.50152585095776,0.7383394821175941,1,7.315304234811191,0.024160469505007498,0,0,0,5.0,5.0,5.0
2504,SAFE,41,4.1000000000000005,2.0,21,2.1,8,12.321260265094239,7.147118883700173,7.147118883700173,12.321260265094239,-0.1818333116833224,0.0,5.0,0,-1.3277205196930926,11,25.930728414525607,20.620915610224852,7.418239050318489,12.728051854619244,1.277565270375682,1,7.282678967009331,0.2711201666183154,0,0,0,5.0,5.0,5.0
2504,SAFE,41,4.1000000000000005,1.0,31,3.1,11,13.690149960127236,8.380337155826481,7.03385321938941,12.343666023690165,0.34755575698476554,0.34755575698476554,0.34755575698476554,1,7.367265402523078,6,19.976996407942018,14.782700044457213,7.408731172575584,12.603027536060388,1.6742822048764208,1,7.221292195982497,0.37487795318617323,0,0,0,5.0,5.0,5.0
2504,SAFE,41,4.1000000000000005,0.5,36,3.6,6,16.756604839359685,11.56230847587488,7.0165191872563,12.210815550741104,1.2644804391968139,1.2644804391968139,1.2644804391968139,1,6.214711599393336,11,12.397232597303969,7.087419793003214,7.087419793003214,12.397232597303969,5.0,0,7.051969490129757,0.07090060574691393,0,0,0,5.0,5.0,5.0
2513,FIXED_COLLISION,72,7.2,3.0,42,4.2,2,3.2926877016114835,-1.8488099572096228,-1.8488099572096228,3.2926877016114835,-244.1079648236683,0.0,5.0,0,-0.005991980727822152,1,3.107450641094925,-1.7695731347826604,-1.7695731347826604,3.107450641094925,5.0,0,-1.8091915459961416,0.0792368224269624,4,7,9,5.0,5.0,5.0
2513,FIXED_COLLISION,72,7.2,2.0,52,5.2,2,3.3629478801375625,-1.7785497786835438,-1.7785497786835438,3.3629478801375625,0.0,0.0,5.0,0,9.29375064875596e-06,1,3.214409097742472,-1.6626146781351134,-1.6626146781351134,3.214409097742472,5.0,0,-1.7205822284093286,0.11593510054843037,4,7,9,5.0,5.0,5.0
2513,FIXED_COLLISION,72,7.2,1.0,62,6.2,2,3.413201360565411,-1.7282962982556955,-1.7282962982556955,3.413201360565411,0.0,0.0,5.0,0,-0.0005394333937397666,1,3.1973545218525667,-1.6796692540250189,-1.6796692540250189,3.1973545218525667,5.0,0,-1.7039827761403572,0.04862704423067665,4,7,8,5.0,5.0,5.0
2513,FIXED_COLLISION,72,7.2,0.5,67,6.7,2,3.429474009476487,-1.7120236493446193,-1.7120236493446193,3.429474009476487,-79.18475453195859,0.0,5.0,0,-0.020707028243696784,1,3.1848785547463327,-1.6921452211312529,-1.6921452211312529,3.1848785547463327,5.0,0,-1.702084435237936,0.019878428213366384,4,7,9,5.0,5.0,5.0
2611,NEW_COLLISION,78,7.800000000000001,3.0,48,4.800000000000001,2,5.598651420928968,0.3748565905412544,-1.3291325019790716,3.8946623284086423,0.24536410059326302,0.24536410059326302,0.24536410059326302,1,11.775793874213823,1,4.6226502676934045,-0.569855323927924,-0.569855323927924,4.6226502676934045,5.0,0,-0.9494939129534978,0.7592771780511476,2,2,2,0.24536410059326302,0.24536410059326302,0.24536410059326302
2611,NEW_COLLISION,78,7.800000000000001,2.0,58,5.800000000000001,1,6.851243574578246,1.658737982956917,1.658737982956917,6.851243574578246,-2.2812419613198043,0.0,5.0,0,-2.6625479072308815,8,21.128447846896318,15.900151655157464,5.751098321625429,10.979394513364284,1.3271995871423126,1,3.704918152291173,4.092360338668512,0,0,1,5.0,5.0,5.0
2611,NEW_COLLISION,78,7.800000000000001,1.0,68,6.800000000000001,3,17.58031290920887,12.356985882400537,0.0994923317120513,5.322819358520386,1.2245725250330612,1.2245725250330612,1.2245725250330612,1,13.040235741236703,8,9.479420006672742,4.251123814933887,1.2643314265413004,6.492627618280155,0.47845121069298624,1,0.6819118791266758,1.164839094829249,0,1,2,5.0,1.2245725250330612,0.47845121069298624
2611,NEW_COLLISION,78,7.800000000000001,0.5,73,7.300000000000001,3,11.159874487755875,5.936547460947541,-2.1656765696628164,3.057650457145518,0.7726659194718187,0.7726659194718187,0.7726659194718187,1,13.359099336465983,8,5.4027133686430115,0.17441717690415715,0.13497304585965963,5.363269237598514,0.04466716218956131,1,-1.0153517619015784,2.300649615522476,1,2,3,0.7726659194718187,0.04466716218956131,0.04466716218956131
2626,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,3,15.578222676222513,10.485817546744283,10.485817546744283,15.578222676222513,-5.581526673922175,0.0,5.0,0,-2.2636851355590877,5,19.23495399554998,13.99541802478076,13.99541802478076,19.23495399554998,5.0,0,12.24061778576252,3.509600478036477,0,0,0,5.0,5.0,5.0
2626,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,3,18.222371719608546,13.129966590130316,13.129966590130316,18.222371719608546,-5.4424314536940965,0.0,5.0,0,-3.0245766990364538,5,20.957079231939645,15.717543261170425,15.717543261170425,20.957079231939645,5.0,0,14.423754925650371,2.587576671040109,0,0,0,5.0,5.0,5.0
2626,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,3,21.5543067074484,16.46190157797017,16.46190157797017,21.5543067074484,-5.6702422397474255,0.0,5.0,0,-3.688244470653348,5,23.19175301026411,17.95221703949489,17.95221703949489,23.19175301026411,5.0,0,17.207059308732532,1.4903154615247196,0,0,0,5.0,5.0,5.0
2626,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,3,23.51070274367544,18.41829761419721,18.41829761419721,23.51070274367544,-5.846515270856727,0.0,5.0,0,-3.983868884708287,5,24.432995759917457,19.193459789148235,19.193459789148235,24.432995759917457,5.0,0,18.805878701672725,0.7751621749510242,0,0,0,5.0,5.0,5.0
2644,FIXED_COLLISION,40,4.0,3.0,10,1.0,4,3.5433201810081916,-2.305355845982335,-2.5733011781846016,3.275374848805925,0.5430037228783543,0.5430037228783543,0.5430037228783543,1,0.9495859005831814,16,6.007535995053306,0.0858092992035644,0.061663188470792996,5.983389884320535,5.0,0,-1.2558189948569043,2.6349643666553946,1,2,3,0.5430037228783543,0.5430037228783543,0.5430037228783543
