scenario_index,V25_RideFlux,V26_RideFlux,Delta_RideFlux,V25_Progress,V26_Progress,Delta_Progress,V25_Comfort,V26_Comfort,Delta_Comfort,V25_Collision,V26_Collision,Delta_Collision,V25_Overlap,V26_Overlap,Delta_Overlap,V25_OffroadBox,V26_OffroadBox,Delta_OffroadBox,V25_Accuracy,V26_Accuracy,Delta_Accuracy,V25_BasePC,V26_BasePC,Delta_BasePC
110,0.8660906,0.9731657,0.10707509999999998,0.80870074,0.9616652,0.15296445999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.866090518,0.9731656399999999,0.10707512199999991
111,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
112,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0
113,0.7999398,0.834836,0.034896200000000044,0.87491405,0.81226575,-0.06264829999999999,0.625,0.8875,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.799939835,0.834836025,0.034896189999999994
114,0.9117323,0.90048236,-0.011249940000000014,0.9328319,0.9328319,0.0,0.8625,0.825,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91173233,0.9004823299999999,-0.011250000000000093
115,0.7530739,0.874673,0.12159910000000007,0.7865341,0.8209614,0.03442729999999994,0.675,1.0,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.75307387,0.8746729799999999,0.1215991099999999
116,0.92028946,0.86709404,-0.05319541999999999,0.8861277,0.81013435,-0.07599334999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92028939,0.867094045,-0.053195345000000005
117,0.91760725,0.9213371,0.0037298500000000345,0.96265316,0.88762444,-0.07502872000000005,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.917607212,0.9213371079999999,0.003729895999999955
118,0.9907837,0.8982746,-0.09250910000000001,0.98683393,0.8546781,-0.13215582999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9907837509999999,0.8982746699999999,-0.09250908099999999
119,0.87624997,0.9175,0.04125002999999994,1.0,1.0,0.0,0.58750004,0.725,0.13749995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.876250012,0.9175,0.041249988000000015
120,0.8730979,0.9906866,0.11758869999999999,0.8187113,0.9866952,0.16798389999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.87309791,0.9906866399999998,0.11758872999999981
121,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
122,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
123,0.77125,1.0,0.22875,1.0,1.0,0.0,0.2375,1.0,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.77125,1.0,0.22875
124,0.78892154,0.8897926,0.10087106000000001,0.78953075,0.88541806,0.09588731000000006,0.7875,0.90000004,0.11250004000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7889215249999999,0.889792654,0.10087112900000006
125,0.9032101,0.9450226,0.04181250000000003,0.8617286,0.9214609,0.05973230000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90321002,0.94502263,0.04181261000000003
126,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
127,0.96624994,0.96624994,0.0,0.99999994,0.99999994,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.966249958,0.966249958,0.0
128,0.7031985,0.97749996,0.27430146,0.84385496,0.99999994,0.15614498,0.375,0.925,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.703198472,0.9774999580000001,0.27430148600000015
129,0.92701167,0.9382618,0.01125013000000008,0.94394535,0.94394535,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9270117449999999,0.9382617449999999,0.011249999999999982
130,0.84961236,0.9115715,0.061959140000000024,0.7851605,0.87367356,0.08851305999999992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8496123499999999,0.911571492,0.06195914200000008
131,0.32603914,0.3886721,0.06263296000000002,0.08541305,0.12667443,0.04126138,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.326039135,0.388672101,0.06263296600000001
132,0.9455848,0.99808484,0.05250003999999997,0.99726397,0.99726397,0.0,0.825,1.0,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9455847789999999,0.998084779,0.0525000000000001
133,0.0,0.0,0.0,0.07569129,0.10882701,0.03313572000000001,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.05298390299999999,0.376178907,0.323195004
134,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
135,0.8798968,0.8388611,-0.04103570000000001,0.88199544,0.8180158,-0.06397964,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.879896808,0.8388610599999999,-0.041035748000000094
136,0.8737661,0.9122779,0.038511799999999985,0.900023,0.87468266,-0.025340340000000072,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8737661,0.9122778619999998,0.03851176199999984
137,1.0,0.96250004,-0.03749996,0.99999994,0.99999994,0.0,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9999999580000001,0.962499958,-0.03750000000000009
138,0.84167176,1.0,0.15832824,0.7738169,1.0,0.22618309999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8416718299999999,1.0,0.1583281700000001
139,0.8915748,0.8915748,0.0,0.84510684,0.84510684,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.891574788,0.891574788,0.0
140,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
141,0.94375,0.9115693,-0.03218069999999995,1.0,0.92724186,-0.07275814000000003,0.8125,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94375,0.911569302,-0.03218069800000001
142,0.8575,0.91749996,0.05999995999999996,0.99999994,0.99999994,0.0,0.52500004,0.725,0.19999995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85749997,0.9174999580000001,0.05999998800000006
143,0.95500004,1.0,0.04499995999999995,1.0,1.0,0.0,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.955,1.0,0.04500000000000004
144,0.96250004,0.95125,-0.011250039999999961,1.0,1.0,0.0,0.875,0.83750004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,0.9512500119999999,-0.011249987999999989
145,0.6520986,0.868351,0.2162524,0.6369266,0.8119299,0.17500329999999997,0.6875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.65209862,0.8683509299999999,0.2162523099999999
146,0.80263805,0.9106967,0.10805865000000003,0.79841155,0.8724239,0.07401235000000006,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.802638085,0.91069673,0.10805864499999995
147,0.84707165,0.9062649,0.059193250000000086,0.8297452,0.86609274,0.03634754000000007,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8470716399999999,0.906264918,0.05919327800000007
148,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
149,0.9071207,0.88860554,-0.018515159999999975,0.86731535,0.84086496,-0.026450390000000046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9071207450000001,0.8886054719999998,-0.01851527300000022
150,0.770503,0.9288811,0.15837809999999997,0.8114328,0.8984016,0.08696880000000007,0.675,1.0,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.77050296,0.92888112,0.15837816000000005
151,0.9398591,0.9209679,-0.018891199999999997,0.96229875,0.887097,-0.07520174999999996,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9398591249999999,0.9209679,-0.018891224999999956
152,0.870001,0.97749996,0.10749895999999992,0.9750014,1.0,0.024998599999999982,0.625,0.925,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8700009799999999,0.9775,0.10749902000000011
153,0.89874995,0.96624994,0.06749998999999995,0.99999994,0.99999994,0.0,0.6625,0.8875,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.898749958,0.966249958,0.0675
154,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
155,0.9925,0.93757915,-0.05492085000000002,1.0,0.9108273,-0.0891727,0.975,1.0,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9924999999999999,0.9375791099999999,-0.05492089
156,0.9740538,0.9327404,-0.041313399999999945,0.96293396,0.90391487,-0.05901908999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.974053772,0.932740409,-0.04131336299999999
157,0.95874995,0.91876715,-0.039982799999999985,1.0,0.9375245,-0.06247550000000002,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,0.9187671499999999,-0.039982850000000125
158,0.7819406,0.0,-0.7819406,0.79027224,0.10361835,-0.68665389,0.7625,1.0,0.23750000000000004,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,0.7819405679999999,0.372532845,-0.4094077229999999
159,0.95125,0.94750005,-0.003749950000000002,1.0,1.0,0.0,0.83750004,0.825,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9512500119999999,0.9474999999999999,-0.0037500120000000248
160,0.8283674,0.85224277,0.023875370000000062,0.8030248,0.78891826,-0.01410654,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8283673599999999,0.852242782,0.023875422000000146
161,0.90993565,0.91243553,0.00249988000000001,0.96240807,0.874908,-0.08750006999999993,0.7875,1.0,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9099356489999999,0.9124356,0.0024999510000001113
162,0.7423709,0.76550716,0.02313626000000002,0.80874413,0.7453674,-0.06337672999999999,0.58750004,0.8125,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.742370903,0.76550718,0.023136276999999983
163,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
164,0.72408813,0.8091118,0.08502367,0.7076259,0.7594455,0.051819599999999966,0.7625,0.925,0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7240881299999999,0.8091118500000001,0.08502372000000014
165,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
166,0.96625006,0.95582926,-0.010420800000000008,1.0,0.936899,-0.06310099999999996,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9558293,-0.01042069999999995
167,0.84625,0.9175,0.07125000000000004,1.0,1.0,0.0,0.4875,0.725,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.84625,0.9175,0.07125000000000004
168,0.87802887,0.89979726,0.021768390000000082,0.87396973,0.888996,0.015026270000000008,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.878028811,0.8997972000000001,0.02176838900000011
169,0.85728407,0.87051374,0.013229670000000082,0.8282629,0.8150196,-0.013243300000000069,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85728403,0.8705137199999999,0.01322968999999996
170,0.89394724,0.92159766,0.027650419999999953,0.95028186,0.8879966,-0.06228526000000001,0.7625,1.0,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8939473019999999,0.92159762,0.027650318000000063
171,0.88368493,0.9691376,0.08545267000000001,0.88204986,0.95591074,0.07386088000000002,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8836849019999999,0.9691375179999999,0.08545261599999998
172,0.88640136,0.8757672,-0.010634160000000059,0.88593054,0.82252455,-0.06340599000000002,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.886401378,0.875767185,-0.010634193000000014
173,0.8291256,0.90540427,0.07627866999999999,0.80410796,0.8648632,0.0607552400000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8291255719999999,0.90540424,0.07627866800000005
174,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,1.0,0.03375000000000006
175,0.94,1.0,0.06000000000000005,0.99999994,0.99999994,0.0,0.8,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.939999958,0.9999999580000001,0.06000000000000005
176,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
177,0.7935026,0.8012043,0.0077017000000000335,0.75321805,0.7160062,-0.037211849999999935,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.793502635,0.80120434,0.007701705000000003
178,0.9020495,0.8812559,-0.020793599999999968,0.9082849,0.83036554,-0.07791936,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9020494299999999,0.8812558779999999,-0.020793551999999993
179,0.7894491,0.83593017,0.04648107000000001,0.7527844,0.7656145,0.012830099999999955,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.78944908,0.83593015,0.04648107000000001
180,0.8653076,0.92873937,0.06343177,0.80758226,0.8981991,0.09061684000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.865307582,0.92873937,0.06343178799999993
181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
182,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
183,0.71906304,0.7844171,0.06535405999999999,0.8343758,0.78309584,-0.05127996000000001,0.45000002,0.7875,0.33749998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7190630659999999,0.7844170879999999,0.06535402199999996
184,0.88318425,0.9552069,0.07202264999999997,0.98847747,0.9360098,-0.052467669999999966,0.6375,1.0,0.36250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8831842289999998,0.9552068599999999,0.07202263100000006
185,0.9179706,0.97607005,0.05809945000000005,0.8828151,0.96581423,0.08299913000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9179705699999998,0.9760699609999999,0.058099391000000056
186,0.9099312,0.92490256,0.014971359999999989,0.9195445,0.94628936,0.02674485999999998,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9099311499999999,0.924902552,0.014971402000000134
187,0.8651146,0.9565776,0.09146300000000007,0.8073066,0.93796796,0.13066136000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86511462,0.956577572,0.0914629520000001
188,0.9483528,1.0,0.051647200000000004,0.9262184,0.99999994,0.07378154000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9483528799999998,0.9999999580000001,0.051647078000000235
189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
190,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
191,0.85826844,1.0,0.14173155999999998,0.85109776,1.0000001,0.14890234000000002,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.858268432,1.00000007,0.141731638
192,0.95500004,1.0,0.04499995999999995,1.0,1.0,0.0,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.955,1.0,0.04500000000000004
193,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
194,0.9500925,0.92035687,-0.029735630000000013,0.9501321,0.88622403,-0.06390806999999998,0.95,1.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95009247,0.9203568209999999,-0.02973564900000003
195,0.925,0.94375,0.018749999999999933,1.0,1.0,0.0,0.75,0.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,0.94375,0.018750000000000044
196,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
197,0.86918145,0.94514143,0.07595997999999993,0.8131164,0.9216306,0.1085142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86918148,0.9451414199999999,0.07595993999999995
198,0.95730764,0.93425906,-0.023048579999999985,0.9872252,0.9060844,-0.08114080000000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95730764,0.9342590799999999,-0.023048560000000107
199,0.9256858,1.0,0.0743142,0.89383686,1.0,0.10616314000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9256858019999998,1.0,0.07431419800000016
200,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
201,0.90433997,1.0,0.09566003000000001,0.9704857,1.0,0.029514299999999993,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90433999,1.0,0.09566001000000002
202,0.93078274,0.92023146,-0.010551280000000052,0.9493324,0.886045,-0.0632874,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.93078268,0.9202314999999999,-0.010551180000000104
203,0.9233368,0.9299227,0.006585900000000033,0.93869543,0.8998896,-0.03880583000000004,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9233368009999999,0.92992272,0.006585919000000051
204,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
205,0.9300122,0.89506453,-0.034947669999999986,0.9000175,0.8500922,-0.04992530000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9300122499999999,0.8950645399999999,-0.034947709999999965
206,0.63877356,0.81098574,0.17221218000000005,0.82681936,0.81569386,-0.01112550000000001,0.2,0.8,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.638773552,0.810985702,0.17221215
207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
208,0.8686825,0.9126738,0.043991299999999955,0.8124036,0.87524813,0.06284453000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8686825199999999,0.912673691,0.04399117100000005
209,0.8706768,0.9352493,0.06457249999999992,0.8152526,0.9074991,0.09224650000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8706768199999999,0.93524937,0.06457255000000006
210,0.95874995,0.96250004,0.0037500900000000392,1.0,1.0,0.0,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,0.9624999999999999,0.00374999999999992
211,0.8472829,0.77455133,-0.07273156999999997,0.8568327,0.72614473,-0.13068797,0.825,0.8875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8472828899999999,0.774551311,-0.07273157899999994
212,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
213,0.91656333,0.9825837,0.06602036999999994,0.9129476,0.9751196,0.062172000000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9165633200000001,0.9825837199999998,0.06602039999999976
214,0.78756416,0.8688297,0.08126554000000008,0.82509166,0.81261384,-0.012477819999999973,0.7,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7875641619999999,0.8688296879999999,0.08126552600000003
215,0.85920966,0.8988535,0.039643839999999986,0.8310137,0.85550493,0.024491230000000086,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8592095899999999,0.8988534509999999,0.03964386100000006
216,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
217,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
218,0.92875004,0.91,-0.018750040000000023,1.0,1.0,0.0,0.7625,0.7,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92875,0.9099999999999999,-0.018750000000000044
219,0.95874995,1.0,0.04125005000000004,1.0,1.0,0.0,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,1.0,0.04125000000000001
220,0.86875004,0.94,0.07124995999999995,0.99999994,0.99999994,0.0,0.5625,0.8,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.868749958,0.939999958,0.07125000000000004
221,1.0,0.9477095,-0.05229050000000002,1.0,0.92529917,-0.07470083000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9477094189999999,-0.05229058100000006
222,0.9808712,1.0,0.019128799999999946,0.97267324,1.0,0.027326760000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.980871268,1.0,0.01912873199999998
223,0.96250004,0.95125,-0.011250039999999961,1.0,1.0,0.0,0.875,0.83750004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,0.9512500119999999,-0.011249987999999989
224,0.91356415,0.9468126,0.033248449999999985,0.92473435,0.9722324,0.04749804999999996,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.913564045,0.94681268,0.03324863499999997
225,0.94097024,0.99161017,0.05063993,0.96388614,0.9880145,0.02412836000000007,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9409702979999999,0.9916101499999999,0.050639851999999985
226,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
