scenario_index,v17_RideFlux,v24_RideFlux,delta_RideFlux,v17_Progress,v24_Progress,delta_Progress,v17_Comfort,v24_Comfort,delta_Comfort,v17_Collision,v24_Collision,delta_Collision,v17_Overlap,v24_Overlap,delta_Overlap,v17_OffroadBox,v24_OffroadBox,delta_OffroadBox,v17_Accuracy,v24_Accuracy,delta_Accuracy,offroad_fixed_by_v24,offroad_new_in_v24,overlap_fixed_by_v24,overlap_new_in_v24,collision_fixed_by_v24,collision_new_in_v24
553,0.8512153,0.8612137,0.009998399999999963,0.7874504,0.887448,0.09999760000000002,1.0,0.8,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
554,0.0,0.0,0.0,0.0012901034,0.000743038,-0.0005470654,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
555,0.92875004,0.9133049,-0.01544514000000008,1.0,0.92972136,-0.07027863999999995,0.7625,0.875,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
556,0.7854062,0.8178852,0.032478999999999925,0.8112945,0.91126454,0.09997003999999998,0.725,0.6,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
557,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
558,0.7758849,0.0,-0.7758849,0.7280499,0.6853295,-0.04272039999999999,0.8875,0.8266667,-0.06083329999999998,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
559,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
560,0.9150244,0.5364932,-0.37853119999999996,0.93753487,0.4128474,-0.52468747,0.8625,0.825,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
561,0.7364309,0.6950754,-0.04135549999999999,0.7252584,0.8001077,0.07484930000000001,0.7625,0.45000002,-0.31249997999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
562,1.0,0.70358366,-0.29641633999999994,0.99999994,0.5765481,-0.42345184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
563,0.0,0.0,0.0,0.6112997,0.8199418,0.20864210000000005,0.7413793,0.64285713,-0.09852216999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
564,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
565,0.6833064,0.77127177,0.08796537000000004,0.63865197,0.79110247,0.15245050000000004,0.7875,0.725,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
566,0.8284438,0.70590705,-0.12253674999999997,0.8620626,0.83701,-0.02505259999999998,0.75,0.4,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
567,0.85330564,0.7996579,-0.053647739999999944,0.9082937,0.8691541,-0.03913959999999994,0.725,0.6375,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
568,0.91266483,0.80125,-0.11141482999999996,0.8752355,1.0,0.12476449999999994,1.0,0.3375,-0.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
569,0.0,0.91949654,0.91949654,0.49690765,0.9492807,0.45237305,0.6818182,0.85,0.16818179999999994,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,False,False
570,0.8762452,0.81244755,-0.06379764999999993,0.87142175,0.84456795,-0.02685380000000004,0.8875,0.7375,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
571,0.94375,0.9418616,-0.0018884000000000123,0.99999994,0.91694516,-0.08305478,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
572,0.8289507,0.84643155,0.017480849999999992,0.8038582,0.8288307,0.024972500000000064,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
573,0.7791044,0.80721664,0.02811224000000001,0.73264915,0.7728095,0.04016035000000007,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
574,0.86892015,0.95974696,0.09082681000000004,0.86095726,0.9424957,0.0815384400000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
575,0.85006046,0.8406065,-0.009453959999999983,0.78580064,0.77229494,-0.013505700000000065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
576,0.786621,0.82432795,0.03770695000000002,0.7433871,0.8293971,0.08601000000000003,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
577,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
578,0.7934693,0.48130074,-0.31216856000000004,0.8763847,0.4518582,-0.42452650000000003,0.6,0.55,-0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
579,1.0,0.6762678,-0.3237322,1.0,0.5375255,-0.4624745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
580,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
581,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
582,0.8595772,0.94463295,0.08505574999999999,0.8476103,0.9744755,0.1268652,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
583,0.8432785,0.8953789,0.052100399999999936,0.82432646,0.9362555,0.11192904000000004,0.8875,0.8,-0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
584,0.97113544,0.99369377,0.02255833000000007,0.9909077,0.990991,8.330000000000837e-05,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
586,0.8647751,0.84838355,-0.016391550000000032,0.85503584,0.83161926,-0.02341658000000002,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
587,0.8412256,0.8203158,-0.02090979999999998,0.88567954,0.8236654,-0.06201414000000005,0.7375,0.8125,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
588,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
589,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
590,0.9373626,0.68735516,-0.2500074400000001,0.92658937,0.77836454,-0.14822482999999997,0.96250004,0.475,-0.48750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
591,0.742875,0.81895304,0.07607804000000007,0.6648213,0.7842186,0.11939730000000004,0.925,0.90000004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
592,0.8615002,0.92313176,0.06163155999999992,0.8503573,0.93840253,0.08804522999999997,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
593,0.8767641,0.90333575,0.026571649999999947,0.8239487,0.89405113,0.07010243000000005,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
594,0.94375,0.92771024,-0.01603975999999996,1.0,0.9878003,-0.012199700000000036,0.8125,0.7875,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
595,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
596,0.82877064,0.5693557,-0.25941494,0.8625295,0.46515104,-0.39737845999999993,0.75,0.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
597,0.9737425,0.9962425,0.022500000000000075,0.9946322,0.9946322,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
598,0.85005516,0.92298263,0.07292747,0.8340073,0.9756894,0.14168210000000003,0.8875,0.8,-0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
599,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
600,0.69468004,0.6846865,-0.009993540000000078,0.6013286,0.6513378,0.050009199999999976,0.9125,0.7625,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
601,0.85234654,0.81877625,-0.03357029,0.8747807,0.8375375,-0.03724319999999992,0.8,0.77500004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
602,0.9588475,0.92721236,-0.031635140000000006,0.9947822,0.94958913,-0.045193069999999946,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
603,0.9521799,0.9010267,-0.05115320000000001,0.9638283,0.89075243,-0.07307586999999993,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
604,0.88964236,0.90491307,0.01527071000000002,0.89056057,0.9391615,0.04860092999999999,0.8875,0.825,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
605,0.43185854,0.31267086,-0.11918768000000002,0.1883693,0.018101204,-0.17026809599999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
606,0.8882181,0.8903664,0.002148299999999992,0.8885259,0.95052344,0.06199754000000002,0.8875,0.75,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
607,0.8329523,0.9267189,0.09376660000000003,0.85243183,0.9756698,0.12323797000000003,0.7875,0.8125,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
608,0.7551975,0.8046091,0.0494116,0.6502822,0.7690844,0.11880219999999997,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
609,0.86889374,0.8279502,-0.04094354,0.81270534,0.8988574,0.08615205999999997,1.0,0.6625,-0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
610,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
611,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
612,0.0,0.9153102,0.9153102,1.0,0.87901455,-0.12098545000000005,0.5272727,1.0,0.47272729999999996,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
613,0.8440617,0.87891626,0.03485455999999998,0.82544523,0.9127375,0.08729226999999995,0.8875,0.8,-0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
614,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
615,1.0,0.96625006,-0.03374993999999998,1.0,1.0,0.0,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
616,0.9806982,0.9003216,-0.08037659999999991,0.97242594,0.91653085,-0.055895090000000036,1.0,0.8625,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
617,0.8159367,0.7749904,-0.04094629999999999,0.7852667,0.8232005,0.03793380000000002,0.8875,0.6625,-0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
618,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
619,1.0,0.96819466,-0.031805340000000015,1.0,0.9545638,-0.04543620000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
620,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
621,0.8957168,0.8559265,-0.039790299999999945,0.851024,0.7941807,-0.05684330000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
622,0.8350445,0.86007404,0.025029540000000017,0.81256366,0.9126058,0.10004214,0.8875,0.7375,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
623,0.91375,0.9199566,0.006206600000000062,1.0,0.9177952,-0.08220479999999997,0.71250004,0.925,0.21249996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
624,0.8522884,0.8137989,-0.038489499999999954,0.8693407,0.84649837,-0.02284232999999991,0.8125,0.7375,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
625,0.8301331,0.8862662,0.05613310000000005,0.80554724,0.89645165,0.09090441000000005,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
626,0.8316248,0.8689087,0.037283899999999925,0.8130354,0.9252267,0.1121913,0.875,0.7375,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
627,0.8782436,0.9119091,0.033665500000000015,0.8582051,0.92237014,0.0641650399999999,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
628,0.72684306,0.7696335,0.042790439999999985,0.7437044,0.8369764,0.09327199999999991,0.6875,0.6125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
629,0.895,1.0,0.10499999999999998,0.99999994,0.99999994,0.0,0.65000004,1.0,0.34999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
630,0.83993495,0.85998267,0.02004771999999999,0.824907,0.9124753,0.08756830000000004,0.875,0.7375,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
631,1.0,0.9025632,-0.09743679999999999,1.0,0.86080456,-0.13919543999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
632,0.9359666,0.5189401,-0.41702649999999997,0.96209514,0.37170005,-0.5903950899999999,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
633,0.96625006,0.88658077,-0.07966929,1.0,0.8861868,-0.11381319999999995,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
634,0.8437341,0.8512349,0.007500799999999974,0.8249773,0.9374784,0.11250110000000002,0.8875,0.65000004,-0.23749995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
635,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
636,0.86049384,0.7878502,-0.07264364000000001,0.91320556,0.93800026,0.02479470000000006,0.7375,0.4375,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
637,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
638,0.8585526,0.8745007,0.01594810000000002,0.9104321,0.8850009,-0.025431199999999987,0.7375,0.85,0.11249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
639,0.8350794,0.9187832,0.0837038,0.85011345,0.9375473,0.08743384999999992,0.8,0.875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
640,0.86505145,0.85029984,-0.014751610000000026,0.8929306,0.8664998,-0.026430799999999977,0.8,0.8125,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
641,0.86963636,0.9018337,0.03219733999999996,0.8673377,0.9401196,0.07278190000000007,0.875,0.8125,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
642,0.8011181,0.8698829,0.06876479999999996,0.7748115,0.8623327,0.08752119999999997,0.8625,0.8875,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
643,0.0,0.0,0.0,1.0,0.94273776,-0.05726224000000002,0.8333333,0.9041096,0.0707762999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0,0,0,True,False,False,True,False,True
644,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
645,0.97749996,0.94375,-0.03374995999999997,1.0,1.0,0.0,0.925,0.8125,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
646,0.7103454,0.81150407,0.10115867,0.63442194,0.7789344,0.14451246000000006,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
647,0.76098335,0.80061644,0.03963309000000004,0.7067619,0.7687378,0.06197589999999997,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
648,0.8075227,0.7825408,-0.0249819,0.7732467,0.80720115,0.03395445000000008,0.8875,0.725,-0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
649,0.97749996,1.0,0.022500040000000054,0.99999994,0.99999994,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
650,0.7858753,0.8830022,0.0971268999999999,0.72625047,0.8328603,0.10660983000000002,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
651,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
652,0.8729771,0.81680727,-0.056169829999999976,0.86675286,0.7865104,-0.0802424599999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
653,0.88933307,0.49095947,-0.39837359999999994,0.91154724,0.38529924,-0.526248,0.83750004,0.7375,-0.10000003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
654,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
655,0.75072616,0.6634044,-0.08732176000000003,0.80996597,0.8352206,0.025254629999999945,0.6125,0.26250002,-0.34999998000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
657,0.85,0.9304394,0.08043940000000005,1.0,0.93277043,-0.06722956999999996,0.5,0.925,0.42500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
658,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
659,0.97590554,0.82601494,-0.14989059999999998,0.9709364,0.8050212,-0.16591520000000004,0.9875,0.875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
660,0.88066894,0.885255,0.004586060000000058,0.88845557,0.93786424,0.04940867000000004,0.8625,0.7625,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
661,0.772804,0.7972812,0.024477199999999977,0.6754343,0.7639732,0.08853889999999998,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
662,0.97887516,0.8128277,-0.16604745999999992,0.9698217,0.78082526,-0.18899644000000004,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
663,0.72905636,0.7297705,0.0007141400000000298,0.7200805,0.81752926,0.09744876000000002,0.75,0.52500004,-0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
664,0.76497215,0.8199822,0.05501005000000003,0.71246016,0.7856888,0.07322863999999996,0.8875,0.90000004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
665,1.0,0.93863815,-0.06136185000000005,1.0,0.9123402,-0.08765979999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
666,0.96250004,0.78682977,-0.17567027000000002,1.0,0.7865425,-0.21345749999999997,0.875,0.7875,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
667,0.97749996,0.8725163,-0.10498365999999992,1.0,0.882166,-0.117834,0.925,0.85,-0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
668,0.85329974,0.8783962,0.025096459999999987,0.83864236,0.8262804,-0.012361960000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
669,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
670,0.8462898,0.918767,0.07247720000000002,0.812557,0.93752426,0.12496726000000002,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
671,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
672,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
673,0.98124725,0.91945595,-0.06179129999999999,0.97321033,0.9331513,-0.040059029999999995,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
674,1.0,0.87276787,-0.12723213,1.0,0.8182397,-0.18176029999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
675,0.97749996,0.8841241,-0.09337585999999998,1.0,0.834463,-0.16553700000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
676,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
677,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
