scenario_index,episode_length_v17,accuracy_v17,at_fault_collision_v17,comfort_v17,distance_into_oncoming_traffic_v17,nuplan_driving_direction_compliance_v17,log_divergence_v17,offroad_v17,offroad_in_box_v17,distance_on_multiple_lanes_v17,time_on_multiple_lanes_v17,multiple_lanes_score_v17,overlap_v17,progress_ratio_v17,making_progress_v17,run_red_light_v17,sdc_off_route_v17,sdc_progression_v17,sdc_wrongway_v17,max_overspeed_m_per_s_v17,max_overspeed_km_per_h_v17,nuplan_speed_compliance_v17,min_ttc_v17,average_ttc_v17,ttc_within_bound_v17,nuplan_aggregate_score_v17,vmax_aggregate_score_v17,rideflux_aggregate_score_v17,episode_length_v25,accuracy_v25,at_fault_collision_v25,comfort_v25,distance_into_oncoming_traffic_v25,nuplan_driving_direction_compliance_v25,log_divergence_v25,offroad_v25,offroad_in_box_v25,distance_on_multiple_lanes_v25,time_on_multiple_lanes_v25,multiple_lanes_score_v25,overlap_v25,progress_ratio_v25,making_progress_v25,run_red_light_v25,sdc_off_route_v25,sdc_progression_v25,sdc_wrongway_v25,max_overspeed_m_per_s_v25,max_overspeed_km_per_h_v25,nuplan_speed_compliance_v25,min_ttc_v25,average_ttc_v25,ttc_within_bound_v25,nuplan_aggregate_score_v25,vmax_aggregate_score_v25,rideflux_aggregate_score_v25,d_RideFlux,d_Progress,d_Comfort,d_Collision,d_Overlap,d_OffroadBox,d_Accuracy,V25_PrimaryFailure
40,80,1,0.0,0.71250004,0.0,1.0,10.941489,1.0,0.0,146.96921,8.0,0.0,0.0,0.83172363,1.0,0.0,0.0,0.0,0.0,0.35194778,1.267012,0.9956958,5.0,5.0,1.0,0.0,0.0,0.79595655,80,1,0.0,0.58750004,0.0,1.0,2.9830558,1.0,0.0,167.1969,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0391197,10.94083,0.0,5.0,5.0,1.0,0.0,0.0,0.87624997,0.08029342000000006,0.16827636999999995,-0.125,0.0,0.0,0.0,0,PASS
41,80,1,0.0,0.8,0.0,1.0,1.2330183,0.0,0.0,139.21164,8.0,0.0,0.0,0.9873938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9710606,0.81773525,0.93117565,80,1,0.0,0.875,0.0,1.0,2.8724332,0.0,0.0,129.61154,7.9,0.0,0.0,0.9367113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9645973,0.81229246,0.91819793,-0.01297771999999997,-0.050682499999999964,0.07499999999999996,0.0,0.0,0.0,0,PASS
42,80,1,0.0,0.8875,0.0,1.0,7.289921,1.0,0.0,166.3237,8.0,0.0,0.0,0.90733135,1.0,0.0,0.0,0.0,0.0,3.2257977,11.612871,0.492814,5.0,5.0,1.0,0.0,0.0,0.9013819,80,1,0.0,0.6875,0.0,1.0,3.9472852,1.0,0.0,192.93303,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,4.454092,16.03473,0.0,5.0,5.0,1.0,0.0,0.0,0.90625,0.004868100000000042,0.09266859000000005,-0.19999999999999996,0.0,0.0,0.0,0,PASS
43,80,1,0.0,0.875,0.0,1.0,12.641329,1.0,0.0,159.74286,8.0,0.0,0.0,0.82474875,1.0,0.0,0.0,0.0,0.0,4.0274143,14.498692,0.6209902,5.0,5.0,1.0,0.0,0.0,0.83982414,80,1,0.0,0.5625,0.0,1.0,9.946671,1.0,0.0,177.2013,8.0,0.0,0.0,0.89993405,1.0,0.0,0.0,0.0,0.0,4.072363,14.660506,0.07637632,5.0,5.0,1.0,0.0,0.0,0.79870385,-0.04112029000000006,0.07518530000000001,-0.3125,0.0,0.0,0.0,0,PASS
44,80,1,0.0,0.6,0.0,1.0,5.9723363,0.0,0.0,158.6445,8.0,0.0,0.0,0.89689106,1.0,0.0,0.0,0.0,0.0,1.9170017,6.901206,0.8311555,4.6,4.9950004,1.0,0.8755673,0.7373198,0.8078238,80,1,0.0,0.65000004,0.0,1.0,3.9984138,0.0,0.0,161.39066,8.0,0.0,0.0,0.9097173,1.0,0.0,0.0,0.0,0.0,1.9512501,7.0245,0.63355875,1.3000001,4.7575,1.0,0.8364264,0.70435905,0.83180207,0.023978269999999968,0.012826239999999989,0.05000004000000002,0.0,0.0,0.0,0,PASS
45,80,1,0.0,0.6125,0.0,1.0,8.3027935,0.0,0.0,115.38686,6.800000000000001,0.0,0.0,0.86235136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9085473,0.76509243,0.78739595,80,1,0.0,0.925,0.0,1.0,7.628156,0.0,0.0,118.49109,6.9,0.0,0.0,0.8748141,1.0,0.0,0.0,0.0,0.0,0.19693565,0.70896834,0.9941485,2.2,4.965,1.0,0.9500416,0.80003506,0.88986987,0.10247392,0.012462740000000028,0.3125,0.0,0.0,0.0,0,PASS
46,80,1,0.0,0.8,0.0,1.0,12.902605,0.0,0.0,141.01471,7.2,0.0,0.0,0.8154887,1.0,0.0,0.0,0.0,0.0,3.6145973,13.01255,0.67862594,5.0,5.0,1.0,0.8369968,0.7048394,0.81084216,80,1,0.0,1.0,0.0,1.0,5.2146163,0.0,0.0,178.01218,8.0,0.0,0.0,0.9386497,1.0,0.0,0.0,0.0,0.0,3.6470814,13.129493,0.03034687,5.0,5.0,1.0,0.73841476,0.62182295,0.9570548,0.14621264,0.12316100000000008,0.19999999999999996,0.0,0.0,0.0,0,PASS
47,80,1,0.0,0.8875,0.0,1.0,2.503606,0.0,0.0,111.79027,6.7,0.0,0.0,0.9368209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.96619403,0.8136371,0.92202467,80,1,0.0,0.7,0.0,1.0,5.846068,0.0,0.0,99.91684,6.4,0.0,0.0,0.87327176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9228974,0.77717674,0.8212902,-0.10073447000000002,-0.06354914,-0.1875,0.0,0.0,0.0,0,PASS
48,80,1,0.0,1.0,0.0,1.0,0.86331475,1.0,0.0,1.2372077,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.8025002,1.0,0.0,0.0,1.0,80,1,0.0,0.875,0.0,1.0,4.1065574,1.0,0.0,7.38338,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.67625,1.0,0.0,0.0,0.96250004,-0.03749996,0.0,-0.125,0.0,0.0,0.0,0,PASS
49,80,1,0.0,1.0,0.0,1.0,0.26853296,1.0,0.0,0.2622235,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.2981994,1.0,0.0,0.46942085,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
50,80,1,0.0,0.875,0.0,1.0,11.440147,1.0,0.0,138.17502,7.6,0.0,0.0,0.84115267,1.0,0.0,0.0,0.0,0.0,1.5818748,5.6947494,0.93046474,5.0,5.0,1.0,0.0,0.0,0.8513069,80,1,0.0,0.8875,0.0,1.0,4.176387,1.0,0.0,164.10414,7.800000000000001,0.0,0.0,0.96303356,1.0,0.0,0.0,0.0,0.0,1.6128464,5.8062468,0.5839914,5.0,5.0,1.0,0.0,0.0,0.9403734,0.08906650000000005,0.12188088999999991,0.012499999999999956,0.0,0.0,0.0,0,PASS
51,64,0,0.0,1.0,0.0,1.0,4.9168015,1.0,1.0,1.1562176,0.6000000000000001,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,3.75625,1.0,0.0,0.0,0.0,80,1,0.0,1.0,0.0,1.0,0.57937986,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.99375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,PASS
52,80,1,0.0,0.6625,1.4382602,1.0,14.656794,1.0,0.0,70.69574,8.0,0.0,0.0,0.6294694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.38875,1.0,0.0,0.0,0.6393786,80,1,0.0,0.65000004,0.0,1.0,12.6275215,1.0,0.0,84.502625,8.0,0.0,0.0,0.755405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.7525,1.0,0.0,0.0,0.7237835,0.0844049,0.12593560000000004,-0.012499959999999977,0.0,0.0,0.0,0,PASS
53,80,1,0.0,0.875,0.0,1.0,2.404581,1.0,0.0,51.150444,8.0,0.0,0.0,0.9616851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9356796,80,1,0.0,0.875,0.0,1.0,4.7189226,1.0,0.0,39.031113,8.0,0.0,0.0,0.7179467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.7875,1.0,0.0,0.0,0.76506275,-0.17061684999999993,-0.2437383999999999,0.0,0.0,0.0,0.0,0,PASS
54,80,1,0.0,1.0,0.0,1.0,0.19671166,0.0,0.0,0.18995288,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,0.58750004,0.0,1.0,1.1293226,0.0,0.0,1.0473828,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9484375,0.79868424,0.87624997,-0.12375002999999996,0.0,-0.41249996,0.0,0.0,0.0,0,PASS
55,80,1,0.0,0.6,0.0,1.0,7.5403366,1.0,0.0,98.72397,4.7,0.5,0.0,0.8755179,1.0,0.0,0.0,0.0,0.0,3.8602905,13.897045,0.31416488,5.0,5.0,1.0,0.0,0.0,0.7928626,80,1,0.0,0.85,0.0,1.0,6.0823803,1.0,0.0,166.72847,6.6000000000000005,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,6.4408665,23.187119,0.0,5.0,5.0,1.0,0.0,0.0,0.9549999,0.16213730000000004,0.12448204000000007,0.25,0.0,0.0,0.0,0,PASS
56,80,1,0.0,1.0,0.0,1.0,0.23140478,0.0,0.0,0.2361599,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,0.7649768,0.0,0.0,1.0225608,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
57,80,1,0.0,0.77500004,0.0,1.0,12.702904,1.0,0.0,191.7278,8.0,0.0,0.0,0.987499,1.0,0.0,0.0,0.0,0.0,4.0601425,14.616512,0.0,5.0,5.0,1.0,0.0,0.0,0.92374927,80,1,0.0,0.7,0.0,1.0,53.512215,1.0,0.0,236.53766,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,13.024654,46.888756,0.0,5.0,5.0,1.0,0.0,0.0,0.90999997,-0.013749299999999964,0.012500940000000016,-0.07500004000000005,0.0,0.0,0.0,0,PASS
58,80,1,0.0,1.0,0.0,1.0,11.752553,1.0,0.0,34.573803,3.2,1.5,0.0,0.7408749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8186125,80,1,0.0,0.8875,0.0,1.0,4.2101364,1.0,0.0,58.39632,4.5,0.5,0.0,0.88995796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.9175005,1.0,0.0,0.0,0.88922065,0.07060814999999998,0.14908306000000004,-0.11250000000000004,0.0,0.0,0.0,0,PASS
59,80,1,0.0,1.0,0.0,1.0,0.15361492,0.0,0.0,0.15154739,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,4.5258574,0.0,0.0,10.203945,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
60,80,1,0.0,1.0,0.0,1.0,1.3799986,1.0,0.0,2.484134,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.7575,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,3.9489255,1.0,0.0,7.7751946,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.7400002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
61,80,1,0.0,0.85,0.0,1.0,6.998871,0.0,0.0,48.099354,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.9512496,1.0,0.98125,0.82631576,0.95500004,80,1,0.0,0.9125,0.0,1.0,1.9289818,0.0,0.0,39.282623,8.0,0.0,0.0,0.9499706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9734283,0.8197291,0.93872947,-0.016270570000000095,-0.0500294,0.0625,0.0,0.0,0.0,0,PASS
62,80,1,0.0,0.7625,0.0,1.0,14.442215,1.0,0.0,108.727646,5.4,0.5,0.0,0.79989046,1.0,0.0,0.0,0.0,0.0,3.3710327,12.135717,0.75400686,5.0,5.0,1.0,0.0,0.0,0.78867334,80,1,0.0,0.925,0.0,1.0,12.232296,1.0,0.0,89.379166,4.4,0.5,0.0,0.8624649,1.0,0.0,0.0,0.0,0.0,3.3227863,11.96203,0.7560936,5.0,5.0,1.0,0.0,0.0,0.8812254,0.09255206000000005,0.06257444000000001,0.1625000000000001,0.0,0.0,0.0,0,PASS
63,80,1,0.0,0.8875,0.0,1.0,2.969652,1.0,0.0,89.722115,7.9,0.0,0.0,0.9763869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9497208,80,1,0.0,0.925,0.0,1.0,3.6811967,1.0,0.0,91.46228,7.800000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,0.027779159999999914,0.023613100000000053,0.03750000000000009,0.0,0.0,0.0,0,PASS
64,80,1,0.0,1.0,0.0,1.0,9.285274,1.0,0.0,82.221214,4.800000000000001,0.5,0.0,0.8375344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88627416,80,1,0.0,0.77500004,0.0,1.0,5.991042,1.0,0.0,35.710926,1.9,1.0,0.0,0.8878227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8539759,-0.03229826000000002,0.05028829999999995,-0.22499996,0.0,0.0,0.0,0,PASS
65,80,1,0.0,0.85,0.0,1.0,3.756813,0.0,0.0,9.955087,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4.95625,1.0,0.98125,0.98421055,0.95500004,80,1,0.0,1.0,0.0,1.0,2.1004848,0.0,0.0,3.847688,0.6000000000000001,1.0,0.0,0.9434431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.982326,0.98511666,0.9604101,0.005410059999999994,-0.05655690000000002,0.15000000000000002,0.0,0.0,0.0,0,PASS
66,80,1,0.0,0.8875,0.0,1.0,13.006235,1.0,0.0,81.97992,5.4,0.5,0.0,0.7818373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8135361,80,1,0.0,0.8875,0.0,1.0,5.29629,1.0,0.0,23.170479,1.3,1.0,0.0,0.91609186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9075143,0.09397820000000001,0.13425456000000002,0.0,0.0,0.0,0.0,0,PASS
67,80,1,0.0,0.8875,0.0,1.0,3.7400482,0.0,0.0,83.11906,8.0,0.0,0.0,0.9130892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.95877784,0.8073919,0.9054125,80,1,0.0,0.8875,0.0,1.0,4.5944033,0.0,0.0,75.377975,7.9,0.0,0.0,0.851026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9393831,0.79105943,0.8619682,-0.04344429999999999,-0.062063200000000096,0.0,0.0,0.0,0.0,0,PASS
68,80,1,0.0,1.0,0.0,1.0,0.26176128,0.0,0.0,0.23666176,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.4962497,0.0,0.6875,0.57894737,1.0,80,1,0.0,0.575,0.0,1.0,0.71279156,0.0,0.0,0.7475517,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.49375,0.0,0.634375,0.5342105,0.87250006,-0.12749993999999998,0.0,-0.42500000000000004,0.0,0.0,0.0,0,PASS
69,80,1,0.0,0.875,0.0,1.0,18.211353,1.0,0.0,59.796432,3.1,1.5,0.0,0.7315259,1.0,0.0,0.0,0.0,0.0,1.8230648,6.563033,0.9359968,5.0,5.0,1.0,0.0,0.0,0.77456814,80,1,0.0,0.8125,0.0,1.0,17.543283,1.0,0.0,123.04141,6.800000000000001,0.0,0.0,0.7824621,1.0,0.0,0.0,0.0,0.0,1.8688107,6.7277184,0.9519461,5.0,5.0,1.0,0.0,0.0,0.7914735,0.01690536000000009,0.0509362000000001,-0.0625,0.0,0.0,0.0,0,PASS
70,80,1,0.0,1.0,0.0,1.0,0.118067645,1.0,0.0,0.31392616,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.9125,0.0,1.0,2.5735025,1.0,0.0,4.006841,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,-0.026249949999999966,0.0,-0.08750000000000002,0.0,0.0,0.0,0,PASS
71,80,1,0.0,0.725,0.0,1.0,10.444575,1.0,0.0,150.60959,8.0,0.0,0.0,0.83557844,1.0,0.0,0.0,0.0,0.0,2.2326584,8.03757,0.84068227,5.0,5.0,1.0,0.0,0.0,0.802405,80,1,0.0,0.83750004,0.0,1.0,6.368919,1.0,0.0,162.43146,6.7,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,4.7896614,17.24278,0.0,4.0,4.96375,1.0,0.0,0.0,0.95125,0.148845,0.1644215,0.11250004000000002,0.0,0.0,0.0,0,PASS
72,80,1,0.0,0.5125,0.0,1.0,1.7388287,1.0,0.0,91.43971,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,4.8700004,1.0,0.0,0.0,0.85374993,80,1,0.0,0.58750004,0.0,1.0,2.3133225,1.0,0.0,87.22699,8.0,0.0,0.0,0.95290244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.84328175,-0.010468179999999938,-0.047097500000000014,0.07500004000000005,0.0,0.0,0.0,0,PASS
73,80,1,0.0,0.875,0.0,1.0,5.138158,1.0,0.0,100.47761,8.0,0.0,0.0,0.8960601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,4.6800003,1.0,0.0,0.0,0.8897421,80,1,0.0,0.85,2.468924,0.5,5.2178135,1.0,0.0,102.95215,8.0,0.0,0.0,0.9089394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.36625,1.0,0.0,0.0,0.8912577,0.0015156000000000613,0.012879299999999927,-0.025000000000000022,0.0,0.0,0.0,0,PASS
74,8,0,0.0,1.0,0.0,1.0,0.0015139702,1.0,0.0,0.0043552984,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,8,0,1.0,1.0,0.0,1.0,0.14752807,1.0,0.0,0.43055317,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,OVERLAP+AT_FAULT
75,80,1,0.0,1.0,0.0,1.0,0.3081741,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,1.507554,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.9150004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
76,80,1,0.0,0.925,0.0,1.0,3.4086404,1.0,0.0,6.2595787,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,80,1,0.0,1.0,0.0,1.0,6.4720864,1.0,0.0,13.067218,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.022500040000000054,0.0,0.07499999999999996,0.0,0.0,0.0,0,PASS
77,80,1,0.0,0.83750004,0.0,1.0,12.288642,1.0,0.0,140.9931,8.0,0.0,0.0,0.7997132,1.0,0.0,0.0,0.0,0.0,1.9625587,7.0652113,0.9348311,5.0,5.0,1.0,0.0,0.0,0.8110493,48,0,0.0,0.625,0.0,1.0,3.9682205,1.0,1.0,102.19563,4.800000000000001,0.5,0.0,0.5745486,1.0,0.0,0.0,0.0,0.0,2.3726616,8.541581,0.39341575,5.0,5.0,1.0,0.0,0.0,0.0,-0.8110493,-0.22516460000000005,-0.21250004,0.0,0.0,1.0,-1,OFFROAD
78,80,1,0.0,0.925,0.0,1.0,2.2345655,0.0,0.0,31.317068,5.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.9900002,1.0,0.990625,0.91315794,0.97749996,80,1,0.0,0.90000004,0.0,1.0,1.4903693,0.0,0.0,27.670105,5.0,0.5,0.0,0.95645225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9738913,0.8990663,0.93951654,-0.03798341999999999,-0.043547749999999996,-0.024999960000000043,0.0,0.0,0.0,0,PASS
79,80,1,0.0,1.0,0.0,1.0,3.2676556,1.0,0.0,48.08099,6.5,0.0,0.0,0.8760959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,4.86,1.0,0.0,0.0,0.91326714,80,1,0.0,0.8875,0.0,1.0,3.4601038,1.0,0.0,53.97752,8.0,0.0,0.0,0.8141417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.81875,1.0,0.0,0.0,0.8361492,-0.07711793999999994,-0.06195420000000007,-0.11250000000000004,0.0,0.0,0.0,0,PASS
80,80,1,0.0,1.0,0.0,1.0,0.25096345,0.0,0.0,0.2417744,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,1.3189903,0.0,0.0,4.6441603,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
81,80,1,0.0,0.7875,0.0,1.0,11.072612,1.0,0.0,98.53825,7.300000000000001,0.0,0.0,0.76512855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.77184004,80,1,0.0,0.8625,0.0,1.0,6.086227,1.0,0.0,111.68861,7.2,0.0,0.0,0.8683818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8666172,0.09477716000000003,0.10325324999999996,0.07500000000000007,0.0,0.0,0.0,0,PASS
82,80,1,0.0,0.85,0.0,1.0,4.3469367,1.0,0.0,65.228806,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95500004,80,1,0.0,1.0,0.0,1.0,4.5216126,1.0,0.0,46.07411,8.0,0.0,0.0,0.76811314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8376792,-0.11732084000000009,-0.23188686000000003,0.15000000000000002,0.0,0.0,0.0,0,PASS
83,80,1,0.0,1.0,0.0,1.0,1.2684127,1.0,0.0,27.03807,3.9,0.5,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.8875,0.0,1.0,5.218617,1.0,0.0,51.655037,8.0,0.0,0.0,0.91452056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90641445,-0.09358555000000002,-0.08547938,-0.11250000000000004,0.0,0.0,0.0,0,PASS
84,80,1,0.0,0.8875,0.0,1.0,9.710437,1.0,0.0,80.78113,8.0,0.0,0.0,0.7885698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.81824887,80,1,0.0,0.8875,0.0,1.0,5.8398943,0.0,0.0,74.38341,6.7,0.0,0.0,0.8562393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.94101226,0.7924314,0.8656176,0.04736872999999997,0.06766950000000005,0.0,0.0,0.0,0.0,0,PASS
85,80,1,0.0,0.9125,0.0,1.0,14.309058,1.0,0.0,70.18706,7.300000000000001,0.0,0.0,0.687449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7549643,80,1,0.0,0.8,0.0,1.0,22.509016,1.0,0.0,107.00969,8.0,0.0,0.0,0.87516105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8526127,0.09764839999999997,0.18771205000000002,-0.11249999999999993,0.0,0.0,0.0,0,PASS
86,80,1,0.0,0.8875,0.0,1.0,9.323404,0.0,0.0,27.839228,3.6,0.5,0.0,0.7720542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.91470444,0.8492248,0.80668795,80,1,0.0,1.0,0.0,1.0,6.7152557,0.0,0.0,19.6765,2.7,1.0,0.0,0.8083556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.94011116,0.9495673,0.86584896,0.05916100999999996,0.03630139999999993,0.11250000000000004,0.0,0.0,0.0,0,PASS
