scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy
162,0.76550716,0.77390414,0.008396979999999998,0.7453674,0.8216487,0.0762813,0.8125,0.6625,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
163,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
164,0.8091118,0.74442214,-0.0646896600000001,0.7594455,0.7956031,0.03615760000000001,0.925,0.625,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
165,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
166,0.95582926,0.95582926,0.0,0.936899,0.936899,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
167,0.9175,0.9643974,0.04689739999999998,1.0,0.94913906,-0.050860939999999966,0.725,1.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1,1
168,0.89979726,0.90622824,0.006430979999999975,0.888996,0.93032604,0.04133003999999996,0.925,0.85,-0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
169,0.87051374,0.88304776,0.012534019999999924,0.8150196,0.8811397,0.06612010000000001,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
170,0.92159766,0.92159766,0.0,0.8879966,0.8879966,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
171,0.9691376,0.97749996,0.008362359999999902,0.95591074,1.0,0.04408926000000002,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
172,0.8757672,0.87376386,-0.00200334000000002,0.82252455,0.8732341,0.05070954999999999,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
173,0.90540427,0.9480843,0.04268002999999998,0.8648632,0.92583466,0.06097145999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
174,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
175,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
176,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
177,0.8012043,0.8618709,0.060666600000000015,0.7160062,0.8026727,0.08666649999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
178,0.8812559,0.9090349,0.027778999999999998,0.83036554,0.87004983,0.039684290000000066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
179,0.83593017,0.806019,-0.029911169999999987,0.7656145,0.72288424,-0.04273026000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
180,0.92873937,0.97368395,0.04494458000000001,0.8981991,0.9624056,0.06420649999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
182,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
183,0.7844171,0.7806671,-0.003750000000000031,0.78309584,0.78309584,0.0,0.7875,0.77500004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,1,1
184,0.9552069,0.93732256,-0.017884339999999943,0.9360098,0.9104607,-0.02554909999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
185,0.97607005,1.0,0.023929949999999978,0.96581423,1.0,0.034185770000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
186,0.92490256,0.9380323,0.01312974,0.94628936,0.959689,0.013399640000000046,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
187,0.9565776,1.0,0.04342239999999997,0.93796796,1.0,0.062032039999999955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
188,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
190,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
191,1.0,1.0,0.0,1.0000001,1.0000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
192,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
193,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
194,0.92035687,0.93822587,0.017869000000000024,0.88622403,0.9117512,0.025527169999999932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
195,0.94375,0.96625006,0.022500060000000044,1.0,1.0,0.0,0.8125,0.8875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
196,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
197,0.94514143,1.0,0.05485857000000005,0.9216306,1.0,0.07836940000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
198,0.93425906,0.9251005,-0.009158560000000038,0.9060844,0.8930008,-0.013083599999999973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
199,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
200,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
201,1.0,0.9594561,-0.040543899999999966,1.0,0.99029434,-0.00970565999999995,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
202,0.92023146,0.9113946,-0.008836859999999946,0.886045,0.87342083,-0.012624169999999935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
203,0.9299227,0.92115784,-0.008764859999999985,0.8998896,0.8873683,-0.012521299999999957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
204,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
205,0.89506453,0.90380776,0.00874322999999999,0.8500922,0.86258245,0.012490250000000036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
206,0.81098574,0.7884857,-0.022500040000000054,0.81569386,0.81569386,0.0,0.8,0.725,-0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
208,0.9126738,0.9165527,0.0038789000000000184,0.87524813,0.9129325,0.03768437000000002,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
209,0.9352493,0.97202986,0.03678056000000007,0.9074991,0.9600426,0.052543499999999965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
210,0.96250004,0.96625006,0.0037500200000000206,1.0,1.0,0.0,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
211,0.77455133,0.8221528,0.047601470000000035,0.72614473,0.8048611,0.07871636999999998,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,1,1
212,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
213,0.9825837,0.9912934,0.008709700000000042,0.9751196,0.987562,0.012442400000000076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
214,0.8688297,0.90380687,0.03497717,0.81261384,0.8625812,0.049967360000000016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
215,0.8988535,0.9153,0.01644650000000003,0.85550493,0.87900007,0.02349513999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
216,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
217,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
218,0.91,0.9173752,0.007375199999999915,1.0,0.9248217,-0.07517830000000003,0.7,0.90000004,0.20000004000000005,0.0,0.0,0.0,0.0,0.0,0.0,1,1
219,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
220,0.94,0.96499884,0.024998840000000078,0.99999994,0.9874982,-0.012501740000000039,0.8,0.9125,0.11249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1,1
221,0.9477095,0.9654428,0.017733300000000063,0.92529917,0.9506325,0.025333330000000043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
222,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
223,0.95125,0.9324867,-0.01876330000000004,1.0,0.9517667,-0.048233300000000034,0.83750004,0.8875,0.049999959999999954,0.0,0.0,0.0,0.0,0.0,0.0,1,1
224,0.9468126,1.0,0.053187399999999996,0.9722324,1.0,0.027767600000000003,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
225,0.99161017,1.0,0.008389830000000043,0.9880145,1.0,0.011985499999999982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
226,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
228,0.95099527,0.9097452,-0.041250069999999917,0.97820747,0.97820747,0.0,0.8875,0.75,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
229,0.9267845,0.98196757,0.05518307,0.8954065,0.9742393,0.07883280000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
230,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
231,0.0,0.95874995,0.95874995,0.6928565,1.0,0.3071435,0.83606553,0.8625,0.0264344700000001,1.0,0.0,1.0,0.0,0.0,0.0,0,1
232,0.92761195,0.8840197,-0.04359225,0.9501599,0.88788515,-0.062274749999999934,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
233,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
234,0.902709,0.9414051,0.03869610000000001,0.8610128,0.91629297,0.05528016999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
235,0.90047455,0.9191834,0.01870885,0.8578207,0.88454765,0.026726950000000027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
236,0.895648,0.8731481,-0.022499900000000017,0.8509258,0.8509258,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
237,0.95575565,0.96426135,0.00850570000000006,0.96357936,0.9757305,0.01215113999999995,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
238,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
239,0.8249464,0.8206709,-0.004275499999999988,0.74992335,0.7759585,0.026035150000000007,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
240,0.9436591,0.91862786,-0.02503124000000001,0.9623702,0.9373255,-0.02504469999999992,0.90000004,0.875,-0.02500004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
241,0.81391495,0.84011364,0.02619868999999997,0.78773564,0.8251624,0.03742676,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
242,0.8774576,0.975996,0.09853840000000003,0.8249394,0.9657086,0.14076920000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
243,0.95125,0.97749996,0.026249959999999906,1.0,1.0,0.0,0.83750004,0.925,0.08749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
244,0.92901784,0.9548343,0.02581646000000004,0.8985969,0.9354775,0.03688059999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
245,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
246,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
247,0.841705,0.8542175,0.012512499999999926,0.8274358,0.8399536,0.012517799999999912,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
248,0.7921684,0.8938262,0.10165780000000002,0.7352405,0.880466,0.1452255,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
249,0.89148635,0.93994826,0.04846191,0.8771233,0.91421175,0.03708844999999994,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
250,0.9480616,0.96625006,0.018188460000000073,0.9258023,1.0,0.07419770000000003,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
251,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
252,1.0,0.8820155,-0.11798450000000005,1.0,0.917165,-0.08283499999999999,1.0,0.8,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
253,0.9433819,0.9715473,0.028165400000000007,0.91911703,0.99149615,0.07237912000000002,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
254,1.0,0.94375,-0.05625000000000002,1.0,1.0,0.0,1.0,0.8125,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1
255,0.8004798,0.8299877,0.02950790000000003,0.81675684,0.8535539,0.03679705999999994,0.7625,0.77500004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,1,1
256,0.8896329,0.8761801,-0.013452799999999931,0.8423327,0.8552572,0.012924500000000005,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
257,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
258,0.84624666,0.88623554,0.039988880000000004,0.8124952,0.8374793,0.024984100000000065,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
259,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
260,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
261,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
262,0.9038334,0.9388655,0.03503210000000001,0.8626192,0.9126649,0.05004569999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
263,0.9411976,0.9564356,0.015238000000000085,0.91599655,0.98597944,0.06998289000000002,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
264,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
265,0.9393918,0.9393918,0.0,0.91341686,0.91341686,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
266,0.903187,1.0,0.09681300000000004,0.8616957,1.0,0.13830430000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
267,0.94,0.9537062,0.013706200000000002,1.0,0.98743737,-0.012562630000000019,0.8,0.875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
268,0.97378796,1.0,0.026212039999999992,0.9625543,1.0,0.037445700000000026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
269,0.83939993,0.95629853,0.11689859999999996,0.7705713,0.9697122,0.19914090000000007,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
270,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
271,0.8851067,0.92722666,0.042119959999999956,0.83586663,0.89603806,0.060171429999999915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
272,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
273,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
274,0.9263019,0.91057056,-0.015731339999999983,0.894717,0.9258151,0.031098100000000017,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
275,0.97749996,0.97749996,0.0,1.0,1.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
276,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
277,0.89498454,0.93882656,0.043842019999999926,0.8499779,0.9126093,0.0626314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
278,0.96625006,0.0,-0.96625006,1.0,1.0,0.0,0.8875,0.8846154,-0.002884599999999904,0.0,1.0,0.0,1.0,0.0,0.0,1,0
279,0.93663627,0.91717815,-0.019458120000000023,0.9094804,0.88168305,-0.027797349999999943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
280,0.8685352,0.88293976,0.01440456000000001,0.8121932,0.86491394,0.052720740000000044,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
281,0.87772065,0.9038494,0.026128750000000034,0.82531524,0.8626421,0.03732685999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
282,0.9186593,0.9550171,0.036357799999999996,0.883799,0.9357387,0.05193970000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
283,0.9129076,0.96625006,0.05334245999999998,0.8755822,1.0,0.12441780000000002,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
284,0.90010303,0.90010303,0.0,0.85729,0.85729,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
285,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
286,0.9548783,0.97287506,0.017996760000000056,0.9355404,0.96125007,0.025709669999999907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
287,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
288,0.79094785,0.8127894,0.021841549999999987,0.75492555,0.7807705,0.02584495000000009,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
289,0.9941889,0.9941889,0.0,0.9916984,0.9916984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
290,0.94625723,0.9730606,0.026803370000000104,0.9232246,0.96151507,0.038290470000000076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
291,0.9041093,0.92171115,0.01760185000000003,0.86301327,0.8881588,0.02514552999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
292,0.8963985,0.9114377,0.01503920000000003,0.8519978,0.91098243,0.05898462999999998,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
293,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
294,0.9040355,0.93041,0.026374499999999967,0.8629078,0.9005858,0.03767799999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
295,1.0,0.70056504,-0.29943496000000003,1.0,0.5722357,-0.4277643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
296,1.0,0.97749996,-0.022500040000000054,1.0,1.0,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
297,0.97749996,0.96250004,-0.014999919999999944,0.99999994,0.99999994,0.0,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
298,0.9050272,0.91376704,0.008739839999999943,0.8643245,0.8768101,0.012485599999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
299,0.8257662,0.8659212,0.04015499999999994,0.79930884,0.86203027,0.06272142999999997,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
300,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
301,0.88151497,0.94479465,0.06327967999999995,0.8843071,0.9747066,0.09039949999999997,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
302,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
303,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
304,0.0,0.0,0.0,1.0,0.9373239,-0.06267610000000001,1.0,0.99999994,-5.999999996841865e-08,1.0,1.0,1.0,1.0,0.0,0.0,0,0
305,0.93379366,0.92249006,-0.01130359999999997,0.9375622,0.9749857,0.03742349999999994,0.925,0.8,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
306,0.82276386,0.82651377,0.003749910000000023,0.805734,0.805734,0.0,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
307,1.0,0.97749996,-0.022500040000000054,1.0,1.0,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
308,1.0,0.9473756,-0.052624400000000016,1.0,0.9248223,-0.07517770000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
309,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
310,0.9805061,0.99023956,0.009733459999999972,0.97215164,0.9860564,0.013904760000000072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
311,0.87889427,0.8976456,0.018751330000000066,0.8752061,0.912708,0.03750189999999998,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,1,1
312,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
313,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
314,0.96250004,0.98125,0.018749959999999954,1.0,1.0,0.0,0.875,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
315,0.9486473,0.8661289,-0.08251839999999999,0.9748534,0.8623271,-0.11252629999999997,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
316,0.93386644,0.92090094,-0.012965499999999963,0.9751663,0.8870012,-0.0881651,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
317,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
318,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
319,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
320,0.86175597,0.8995623,0.03780633,0.80250853,0.8886604,0.08615187000000002,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
321,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
322,0.96250004,0.96625006,0.0037500200000000206,1.0,1.0,0.0,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
323,0.9139318,0.9619976,0.04806580000000005,0.8770454,0.94571096,0.06866556000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
324,0.96053183,0.97816944,0.01763760999999997,0.94361687,0.9688134,0.025196529999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
325,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
326,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
327,0.9251529,0.9634184,0.03826550000000006,0.8930755,0.94774055,0.05466504999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
328,0.91213673,0.91213673,0.0,0.8744811,0.8744811,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
329,0.89877015,0.9125456,0.013775449999999911,0.9250288,0.8750652,-0.0499636,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
330,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
331,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
332,0.927977,0.8905205,-0.037456500000000004,0.98818135,0.891815,-0.09636634999999993,0.7875,0.8875,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
333,0.9122467,0.9122467,0.0,0.8746381,0.8746381,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
334,0.96237737,0.96471196,0.0023345900000000253,0.9462533,0.9817313,0.03547800000000001,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
335,0.99105865,0.96625006,-0.02480859000000002,0.9872266,1.0,0.012773400000000046,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
336,0.86044616,0.7854462,-0.07499995999999998,0.84885174,0.84885174,0.0,0.8875,0.6375,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1
337,0.9905882,1.0,0.00941179999999997,0.9865546,1.0,0.013445400000000052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
